participant,session_type,window_center,left_eda_mean,right_eda_mean,left_eda_n_peaks,right_eda_n_peaks,left_bvp_hr_mean,right_bvp_hr_mean,left_acc_mag_mean,right_acc_mag_mean,left_temp_mean,right_temp_mean,rmssd_mean,physio_cluster,physio_state
A1,,1624262290.0,2.0525915720131604,2.9971264473435997,-1.7678573408304321,-1.7025620842086377,0.6982012898647922,1.3225106976998315,-0.30826400628488076,-0.15654912335947851,0.8046270147126812,0.740609137833977,0.15625,0,High Arousal
A1,,1624262292.5,1.8905245615385584,2.919009251938809,0.35400450119507126,-0.9436306116025586,1.6518585558727927,0.3316138731476715,-1.4209693838656607,-0.09911782570462718,0.826384277511553,0.7625035753648918,0.1225342745418603,0,High Arousal
A1,,1624262295.0,1.859712064692353,2.8471126957817123,-0.3532827794800965,-0.9436306116025586,2.1319214979447056,-1.002643269240314,-1.364553795105473,-0.13944763663174872,0.8517677507769229,0.7369600649121514,0.0251945554634329,0,Low Arousal
A1,,1624262297.5,1.7802188717144811,2.7454909296767602,-0.3532827794800965,-0.9436306116025586,1.0604571887079215,0.007469232873803047,-1.366528862320747,-0.3723491050285881,0.8553939612434079,0.7041184086157728,0.0349385621484342,0,Low Arousal
A1,,1624262300.0,1.6933318913533042,2.641103475458564,0.35400450119507126,-0.9436306116025586,0.6329700107688306,0.3781587530861724,-1.4529694919911167,-0.6346326300729841,0.8481415403104506,0.6931711898503089,,0,Low Arousal
A1,,1624262302.5,1.6193848804822055,2.5629846607984366,-1.0605700601552643,-0.18469913899647952,0.3401882651510332,-0.02395135085785378,-1.4997563628919355,0.3563968728858814,0.8481415403104506,0.6822239710848451,0.0494105884401309,0,Low Arousal
A1,,1624262305.0,1.5479019845088002,2.567824075244841,-0.3532827794800965,-1.7025620842086377,0.851117448688337,0.45870958208827906,-1.412481333900217,0.7404760805075618,0.8517677507769229,0.6712767523193812,0.0960278279366289,0,High Arousal
A1,,1624262307.5,1.4819657515389082,2.618981748815031,0.35400450119507126,-0.18469913899647952,1.4937383273037963,0.38486957673520267,-1.1817620622233072,0.005286338376142328,0.8481415403104378,0.6603295335539303,0.1034480420106312,0,High Arousal
A1,,1624262310.0,1.225617011526345,2.62243885895659,-1.7678573408304321,-0.9436306116025586,2.516997142310582,-1.3518649214578449,-0.953009911461655,0.0062257495406583705,0.8481415403104378,0.653031387710292,0.07222687648802024,0,Low Arousal
A1,,1624262312.5,1.0358190905178757,2.577503443889431,0.35400450119507126,-0.18469913899647952,2.735929347305298,-2.8200640555521472,-0.6260235054212626,-0.06827395897114161,0.8408891193774805,0.6311369501793643,0.0721687836487032,0,Low Arousal
A1,,1624262315.0,0.9785091832768736,2.5056052684769976,-1.0605700601552643,-2.461493556814717,1.4045797885905296,-0.2903723720879417,-0.0038082534655106796,-0.2701745147949653,0.8227580670450937,0.6201897314139004,0.0865944854521019,0,Low Arousal
A1,,1624262317.5,0.8170591633201756,2.4468441116024913,-0.3532827794800965,-0.18469913899647952,0.5979297602732655,-0.4453476029580566,0.43914111839503733,-0.23879738386613805,0.7973745937797367,0.6019443668047983,0.0773398041922786,0,Low Arousal
A1,,1624262320.0,1.4037070204935842,2.3867017299266973,-1.0605700601552643,-1.7025620842086377,0.5642797189900709,0.38293057145418363,1.4551237397452728,-0.0735031203878893,0.7864959623802814,0.5764008563520321,,0,Low Arousal
A1,,1624262322.5,1.499221769273872,2.312040565159909,-1.0605700601552643,-1.7025620842086377,0.8730616992277189,1.0200391080618683,0.9314611881098653,-0.19410816475292758,0.8046270147126812,0.5654536375865812,,0,High Arousal
A1,,1624262325.0,0.8873095209479935,2.219403507160565,-1.7678573408304321,-0.9436306116025586,0.9341425620675815,0.9455113855561585,-0.8455823056060975,-0.16914694125665317,0.8118794356456513,0.5508573458992658,,0,High Arousal
A1,,1624262327.5,0.8145955293192219,2.1316069431111844,-1.0605700601552643,-1.7025620842086377,1.6472694726396997,1.4178733930081449,-1.260636308346084,0.27768870290386705,0.7973745937797239,0.5362610542119893,,0,High Arousal
A1,,1624262330.0,1.097442641520063,2.0728463259884577,-1.0605700601552643,-1.7025620842086377,2.746796924134311,1.0468960494034352,-1.1165974029167347,0.23763635733359612,0.8010008042462089,0.5143666166810485,,0,High Arousal
A1,,1624262332.5,3.1088004715998387,2.034133709176107,-1.0605700601552643,0.5742323336095996,2.683895238291153,1.2715215035441405,-0.6694556768581559,-0.0757502391199787,0.7973745937797367,0.5070684708374104,,0,High Arousal
A1,,1624262335.0,4.977811423837671,2.0099382561994146,-0.3532827794800965,-0.18469913899647952,0.6313910848405375,1.046046677648832,-0.5805257265240528,-0.17924391540812945,0.5979330181232888,0.4997703249937721,,0,High Arousal
A1,,1624262337.5,5.282226754844441,1.967076567465414,-0.3532827794800965,-0.9436306116025586,-0.8463557419205259,1.1906822876527907,-0.6071368601821396,-0.5003693280027127,0.25706923427412853,0.4778758874628444,,0,Low Arousal
A1,,1624262340.0,5.51762474746572,1.906242224009529,-0.3532827794800965,-0.18469913899647952,-0.3985275912301453,2.0234398168610555,-0.3978020572075756,-0.5967730959790043,0.06125386908416567,0.4596305228537423,,0,High Arousal
A1,,1624262342.5,5.560144675456413,1.744474837718115,-0.3532827794800965,-1.7025620842086377,-0.1323337633229074,0.3658817833768503,-0.36073747621163704,-0.6818260823280734,-0.018522761178428968,0.4632795957755808,,0,Low Arousal
A1,,1624262345.0,5.468326099022664,1.6055211398503233,-1.0605700601552643,-0.18469913899647952,-0.20714494799543742,-0.24372159063529963,-0.5838553779759339,-0.5549691115696046,-0.09104697050802767,0.46510413223648717,,0,Low Arousal
A1,,1624262347.5,5.4744878289571215,1.6234959535793219,-0.3532827794800965,-0.9436306116025586,-0.04356232940580951,0.4544968493409444,-0.615844447568031,0.08981017181311944,-0.18170223217006468,0.4377360853228275,,0,Low Arousal
A1,,1624262350.0,5.540425023720496,1.6345576265287567,1.061291781870239,0.5742323336095996,0.18492442690707506,0.91482349996939,-0.5780444472457796,-0.16184434990078012,-0.25785265196616136,0.4359115488619212,,0,Low Arousal
A1,,1624262352.5,5.484964645342985,1.6179661966081604,-0.3532827794800965,-0.9436306116025586,0.3806231099015598,0.6851966275960059,-0.5105084673427248,-0.5771174133712074,-0.3049933880303902,0.43043793947918924,,0,Low Arousal
A1,,1624262355.0,5.17438710350502,1.5958439302128482,-0.3532827794800965,0.5742323336095996,0.41447216352279537,1.3453033118740818,-0.5181059099157324,-0.8474526207929354,-0.3485079136281468,0.4048944290264489,,0,High Arousal
A1,,1624262357.5,4.921734535838997,1.5481439065359988,-0.3532827794800965,-0.9436306116025586,-0.3909926361429949,2.1047377162869645,-0.5603331732812836,-0.7564682822048877,-0.3630127554940872,0.3793509185737085,,0,High Arousal
A1,,1624262360.0,4.829299930680828,1.4949119668808757,0.35400450119507126,-0.18469913899647952,-1.138493351990449,1.6041040204985928,-0.49341825143249796,-0.29012745631991343,-0.3920224392259292,0.3647546268864191,,0,Low Arousal
A1,,1624262362.5,4.655524527268252,1.4292371294750288,-1.0605700601552643,0.5742323336095996,-1.0870147290813936,1.635429530908585,-0.5908118511161898,-0.19698097625353989,-0.4500418066896005,0.3574564810427419,,0,Low Arousal
A1,,1624262365.0,4.4965386222092505,1.3372931127593326,-1.7678573408304321,-1.7025620842086377,-0.4465418760941525,1.7473856320978134,-0.6059211928810572,0.2503994316813936,-0.4826777008879405,0.3428601893554654,,0,High Arousal
A1,,1624262367.5,4.364666637166205,1.2723096973817976,-1.0605700601552643,0.5742323336095996,-0.46693098208724354,1.5901228416967617,-0.5646473921963171,-0.0012283454325665358,-0.529818436952208,0.3319129705899886,,0,Low Arousal
A1,,1624262370.0,4.2358762384355,1.2322147762646014,-1.7678573408304321,-0.18469913899647952,1.0780070110170517,1.899246587378423,-0.5698430595719363,-0.5561748980038125,-0.5950902253488494,0.32461482474635034,,0,High Arousal
A1,,1624262372.5,4.105236310841303,1.1879713229775335,-0.3532827794800965,-0.9436306116025586,1.1854896195756204,1.1597369577261203,-0.6061647948697931,-0.6475978817629439,-0.6240999090806915,0.3173166789027251,,0,High Arousal
A1,,1624262375.0,3.9789100270082924,1.1803662204178802,-0.3532827794800965,-0.9436306116025586,0.6630870110913197,-0.5318547461944877,-0.6781594240267511,-0.7908294888578895,-0.6639882242120017,0.30636946013724825,,0,Low Arousal
A1,,1624262377.5,3.866141184080002,1.1845147525877522,-0.3532827794800965,-1.7025620842086377,0.7219476624030908,-0.46804832843299315,-0.7831264520595177,-0.862075418238886,-0.7183813812091943,0.3027203872154226,,0,Low Arousal
