event_time_s,trial_type,session_idx,trial_idx,RT_s,ACC,session_type
1626193722.48,stimulus,1,1,,,PracticeSession
1626193722.98,fixation,1,1,,,PracticeSession
1626193724.48,stimulus,1,2,,,PracticeSession
1626193724.98,fixation,1,2,,,PracticeSession
1626193726.48,stimulus,1,3,,,PracticeSession
1626193726.98,fixation,1,3,,,PracticeSession
1626193728.48,stimulus,1,4,,,PracticeSession
1626193728.98,fixation,1,4,,,PracticeSession
1626193730.48,stimulus,1,5,,,PracticeSession
1626193730.98,fixation,1,5,,,PracticeSession
1626193732.48,stimulus,1,6,,,PracticeSession
1626193732.98,fixation,1,6,,,PracticeSession
1626193734.48,stimulus,1,7,,,PracticeSession
1626193734.98,fixation,1,7,,,PracticeSession
1626193736.48,stimulus,1,8,,,PracticeSession
1626193736.98,fixation,1,8,,,PracticeSession
1626193738.48,stimulus,1,9,,,PracticeSession
1626193738.98,fixation,1,9,,,PracticeSession
1626193740.48,stimulus,1,10,,,PracticeSession
1626193740.98,fixation,1,10,,,PracticeSession
1626193742.48,stimulus,1,11,,,PracticeSession
1626193742.98,fixation,1,11,,,PracticeSession
1626193744.48,stimulus,1,12,,,PracticeSession
1626193744.98,fixation,1,12,,,PracticeSession
1626193746.48,stimulus,1,13,,,PracticeSession
1626193746.98,fixation,1,13,,,PracticeSession
1626193748.48,stimulus,1,14,,,PracticeSession
1626193748.98,fixation,1,14,,,PracticeSession
1626193750.48,stimulus,1,15,,,PracticeSession
1626193750.98,fixation,1,15,,,PracticeSession
1626193752.48,stimulus,1,16,,,PracticeSession
1626193752.98,fixation,1,16,,,PracticeSession
1626193754.48,stimulus,1,17,,,PracticeSession
1626193754.98,fixation,1,17,,,PracticeSession
1626193756.48,stimulus,1,18,,,PracticeSession
1626193756.98,fixation,1,18,,,PracticeSession
1626193758.48,stimulus,1,19,,,PracticeSession
1626193758.98,fixation,1,19,,,PracticeSession
1626193760.48,stimulus,1,20,,,PracticeSession
