event_time_s,trial_type,session_idx,trial_idx,RT_s,ACC,session_type
1625921662.98,stimulus,1,1,,,PracticeSession
1625921663.48,fixation,1,1,,,PracticeSession
1625921664.98,stimulus,1,2,,,PracticeSession
1625921665.48,fixation,1,2,,,PracticeSession
1625921666.98,stimulus,1,3,,,PracticeSession
1625921667.48,fixation,1,3,,,PracticeSession
1625921668.98,stimulus,1,4,,,PracticeSession
1625921669.48,fixation,1,4,,,PracticeSession
1625921670.98,stimulus,1,5,,,PracticeSession
1625921671.48,fixation,1,5,,,PracticeSession
1625921672.98,stimulus,1,6,,,PracticeSession
1625921673.48,fixation,1,6,,,PracticeSession
1625921674.98,stimulus,1,7,,,PracticeSession
1625921675.48,fixation,1,7,,,PracticeSession
1625921676.98,stimulus,1,8,,,PracticeSession
1625921677.48,fixation,1,8,,,PracticeSession
1625921678.98,stimulus,1,9,,,PracticeSession
1625921679.48,fixation,1,9,,,PracticeSession
1625921680.98,stimulus,1,10,,,PracticeSession
1625921681.48,fixation,1,10,,,PracticeSession
1625921682.98,stimulus,1,11,,,PracticeSession
1625921683.48,fixation,1,11,,,PracticeSession
1625921684.98,stimulus,1,12,,,PracticeSession
1625921685.48,fixation,1,12,,,PracticeSession
1625921686.98,stimulus,1,13,,,PracticeSession
1625921687.48,fixation,1,13,,,PracticeSession
1625921688.98,stimulus,1,14,,,PracticeSession
1625921689.48,fixation,1,14,,,PracticeSession
1625921690.98,stimulus,1,15,,,PracticeSession
1625921691.48,fixation,1,15,,,PracticeSession
1625921692.98,stimulus,1,16,,,PracticeSession
1625921693.48,fixation,1,16,,,PracticeSession
1625921694.98,stimulus,1,17,,,PracticeSession
1625921695.48,fixation,1,17,,,PracticeSession
1625921696.98,stimulus,1,18,,,PracticeSession
1625921697.48,fixation,1,18,,,PracticeSession
1625921698.98,stimulus,1,19,,,PracticeSession
1625921699.48,fixation,1,19,,,PracticeSession
1625921700.98,stimulus,1,20,,,PracticeSession
1625921701.48,fixation,1,20,,,PracticeSession
