event_time_s,trial_type,session_idx,trial_idx,RT_s,ACC,session_type
1625816744.0,stimulus,1,1,,,PracticeSession
1625816744.5,fixation,1,1,,,PracticeSession
1625816746.0,stimulus,1,2,,,PracticeSession
1625816746.5,fixation,1,2,,,PracticeSession
1625816748.0,stimulus,1,3,,,PracticeSession
1625816748.5,fixation,1,3,,,PracticeSession
1625816750.0,stimulus,1,4,,,PracticeSession
1625816750.5,fixation,1,4,,,PracticeSession
1625816752.0,stimulus,1,5,,,PracticeSession
1625816752.5,fixation,1,5,,,PracticeSession
1625816754.0,stimulus,1,6,,,PracticeSession
1625816754.5,fixation,1,6,,,PracticeSession
1625816756.0,stimulus,1,7,,,PracticeSession
1625816756.5,fixation,1,7,,,PracticeSession
1625816758.0,stimulus,1,8,,,PracticeSession
1625816758.5,fixation,1,8,,,PracticeSession
1625816760.0,stimulus,1,9,,,PracticeSession
1625816760.5,fixation,1,9,,,PracticeSession
1625816762.0,stimulus,1,10,,,PracticeSession
1625816762.5,fixation,1,10,,,PracticeSession
1625816764.0,stimulus,1,11,,,PracticeSession
1625816764.5,fixation,1,11,,,PracticeSession
1625816766.0,stimulus,1,12,,,PracticeSession
1625816766.5,fixation,1,12,,,PracticeSession
1625816768.0,stimulus,1,13,,,PracticeSession
1625816768.5,fixation,1,13,,,PracticeSession
1625816770.0,stimulus,1,14,,,PracticeSession
1625816770.5,fixation,1,14,,,PracticeSession
1625816772.0,stimulus,1,15,,,PracticeSession
1625816772.5,fixation,1,15,,,PracticeSession
1625816774.0,stimulus,1,16,,,PracticeSession
1625816774.5,fixation,1,16,,,PracticeSession
1625816776.0,stimulus,1,17,,,PracticeSession
1625816776.5,fixation,1,17,,,PracticeSession
1625816778.0,stimulus,1,18,,,PracticeSession
1625816778.5,fixation,1,18,,,PracticeSession
1625816780.0,stimulus,1,19,,,PracticeSession
1625816780.5,fixation,1,19,,,PracticeSession
1625816782.0,stimulus,1,20,,,PracticeSession
1625816782.5,fixation,1,20,,,PracticeSession
1625816784.0,stimulus,1,21,,,PracticeSession
1625816784.5,fixation,1,21,,,PracticeSession
1625816786.0,stimulus,1,22,,,PracticeSession
1625816786.5,fixation,1,22,,,PracticeSession
1625816788.0,stimulus,1,23,,,PracticeSession
1625816788.5,fixation,1,23,,,PracticeSession
1625816790.0,stimulus,1,24,,,PracticeSession
1625816790.5,fixation,1,24,,,PracticeSession
1625816792.0,stimulus,1,25,,,PracticeSession
1625816792.5,fixation,1,25,,,PracticeSession
1625816794.0,stimulus,1,26,,,PracticeSession
1625816794.5,fixation,1,26,,,PracticeSession
1625816796.0,stimulus,1,27,,,PracticeSession
1625816796.5,fixation,1,27,,,PracticeSession
1625816798.0,stimulus,1,28,,,PracticeSession
1625816798.5,fixation,1,28,,,PracticeSession
1625816800.0,stimulus,1,29,,,PracticeSession
1625816800.5,fixation,1,29,,,PracticeSession
1625816802.0,stimulus,1,30,,,PracticeSession
1625816802.5,fixation,1,30,,,PracticeSession
1625816804.0,stimulus,1,31,,,PracticeSession
1625816804.5,fixation,1,31,,,PracticeSession
1625816806.0,stimulus,1,32,,,PracticeSession
1625816806.5,fixation,1,32,,,PracticeSession
1625816808.0,stimulus,1,33,,,PracticeSession
1625816808.5,fixation,1,33,,,PracticeSession
1625816810.0,stimulus,1,34,,,PracticeSession
1625816810.5,fixation,1,34,,,PracticeSession
1625816812.0,stimulus,1,35,,,PracticeSession
1625816812.5,fixation,1,35,,,PracticeSession
1625816814.0,stimulus,1,36,,,PracticeSession
1625816814.5,fixation,1,36,,,PracticeSession
1625816816.0,stimulus,1,37,,,PracticeSession
1625816816.5,fixation,1,37,,,PracticeSession
1625816818.0,stimulus,1,38,,,PracticeSession
1625816818.5,fixation,1,38,,,PracticeSession
1625816820.0,stimulus,1,39,,,PracticeSession
1625816820.5,fixation,1,39,,,PracticeSession
1625816822.0,stimulus,1,40,,,PracticeSession
1625816822.5,fixation,1,40,,,PracticeSession
1625816824.0,stimulus,1,41,,,PracticeSession
1625816824.5,fixation,1,41,,,PracticeSession
1625816826.0,stimulus,1,42,,,PracticeSession
1625816826.5,fixation,1,42,,,PracticeSession
1625816828.0,stimulus,1,43,,,PracticeSession
1625816828.5,fixation,1,43,,,PracticeSession
1625816830.0,stimulus,1,44,,,PracticeSession
1625816830.5,fixation,1,44,,,PracticeSession
1625816832.0,stimulus,1,45,,0.0,NoAct
1625816833.498,fixation,1,45,0.998,1.0,NoAct
1625816834.0,stimulus,1,46,,0.0,NoAct
1625816835.097,fixation,1,46,0.597,1.0,NoAct
1625816836.0,stimulus,1,47,,0.0,NoAct
1625816837.008,fixation,1,47,0.508,1.0,NoAct
1625816838.0,stimulus,1,48,,0.0,NoAct
1625816839.009,fixation,1,48,0.509,0.0,NoAct
1625816840.0,stimulus,1,49,,0.0,NoAct
1625816841.165,fixation,1,49,0.665,1.0,NoAct
1625816842.0,stimulus,1,50,,0.0,NoAct
1625816842.929,fixation,1,50,0.429,1.0,NoAct
1625816844.0,stimulus,1,51,,0.0,NoAct
1625816844.871,fixation,1,51,0.371,0.0,NoAct
1625816846.0,stimulus,1,52,,0.0,NoAct
1625816847.171,fixation,1,52,0.671,0.0,NoAct
1625816848.0,stimulus,1,53,,0.0,NoAct
1625816848.93,fixation,1,53,0.43,1.0,NoAct
1625816850.0,stimulus,1,54,,0.0,NoAct
1625816850.866,fixation,1,54,0.366,1.0,NoAct
1625816852.0,stimulus,1,55,,0.0,NoAct
1625816852.962,fixation,1,55,0.462,1.0,NoAct
1625816854.0,stimulus,1,56,,0.0,NoAct
1625816855.08,fixation,1,56,0.58,1.0,NoAct
1625816856.0,stimulus,1,57,,0.0,NoAct
1625816857.101,fixation,1,57,0.601,1.0,NoAct
