event_time_s,trial_type,session_idx,trial_idx,RT_s,ACC,session_type
1628937319.05,stimulus,1,1,,,PracticeSession
1628937319.55,fixation,1,1,,,PracticeSession
1628937321.05,stimulus,1,2,,,PracticeSession
1628937321.55,fixation,1,2,,,PracticeSession
1628937323.05,stimulus,1,3,,,PracticeSession
1628937323.55,fixation,1,3,,,PracticeSession
1628937325.05,stimulus,1,4,,,PracticeSession
1628937325.55,fixation,1,4,,,PracticeSession
1628937327.05,stimulus,1,5,,,PracticeSession
1628937327.55,fixation,1,5,,,PracticeSession
1628937329.05,stimulus,1,6,,,PracticeSession
1628937329.55,fixation,1,6,,,PracticeSession
1628937331.05,stimulus,1,7,,,PracticeSession
1628937331.55,fixation,1,7,,,PracticeSession
1628937333.05,stimulus,1,8,,,PracticeSession
1628937333.55,fixation,1,8,,,PracticeSession
1628937335.05,stimulus,1,9,,,PracticeSession
1628937335.55,fixation,1,9,,,PracticeSession
1628937337.05,stimulus,1,10,,,PracticeSession
1628937337.55,fixation,1,10,,,PracticeSession
1628937339.05,stimulus,1,11,,,PracticeSession
1628937339.55,fixation,1,11,,,PracticeSession
1628937341.05,stimulus,1,12,,,PracticeSession
1628937341.55,fixation,1,12,,,PracticeSession
1628937343.05,stimulus,1,13,,,PracticeSession
1628937343.55,fixation,1,13,,,PracticeSession
1628937345.05,stimulus,1,14,,,PracticeSession
1628937345.55,fixation,1,14,,,PracticeSession
1628937347.05,stimulus,1,15,,,PracticeSession
1628937347.55,fixation,1,15,,,PracticeSession
1628937349.05,stimulus,1,16,,,PracticeSession
1628937349.55,fixation,1,16,,,PracticeSession
1628937351.05,stimulus,1,17,,,PracticeSession
1628937351.55,fixation,1,17,,,PracticeSession
1628937353.05,stimulus,1,18,,,PracticeSession
1628937353.55,fixation,1,18,,,PracticeSession
1628937355.05,stimulus,1,19,,,PracticeSession
1628937355.55,fixation,1,19,,,PracticeSession
1628937357.05,stimulus,1,20,,,PracticeSession
1628937357.55,fixation,1,20,,,PracticeSession
1628937359.05,stimulus,1,21,,,PracticeSession
1628937359.55,fixation,1,21,,,PracticeSession
1628937361.05,stimulus,1,22,,,PracticeSession
1628937361.55,fixation,1,22,,,PracticeSession
1628937363.05,stimulus,1,23,,,PracticeSession
1628937363.55,fixation,1,23,,,PracticeSession
1628937365.05,stimulus,1,24,,,PracticeSession
1628937365.55,fixation,1,24,,,PracticeSession
1628937367.05,stimulus,1,25,,,PracticeSession
1628937367.55,fixation,1,25,,,PracticeSession
1628937369.05,stimulus,1,26,,,PracticeSession
1628937369.55,fixation,1,26,,,PracticeSession
1628937371.05,stimulus,1,27,,,PracticeSession
1628937371.55,fixation,1,27,,,PracticeSession
1628937373.05,stimulus,1,28,,,PracticeSession
1628937373.55,fixation,1,28,,,PracticeSession
1628937375.05,stimulus,1,29,,,PracticeSession
1628937375.55,fixation,1,29,,,PracticeSession
1628937377.05,stimulus,1,30,,,PracticeSession
1628937377.55,fixation,1,30,,,PracticeSession
1628937379.05,stimulus,1,31,,,PracticeSession
1628937379.55,fixation,1,31,,,PracticeSession
1628937381.05,stimulus,1,32,,,PracticeSession
1628937381.55,fixation,1,32,,,PracticeSession
1628937383.05,stimulus,1,33,,,PracticeSession
1628937383.55,fixation,1,33,,,PracticeSession
1628937385.05,stimulus,1,34,,,PracticeSession
1628937385.55,fixation,1,34,,,PracticeSession
1628937387.05,stimulus,1,35,,,PracticeSession
1628937387.55,fixation,1,35,,,PracticeSession
1628937389.05,stimulus,1,36,,,PracticeSession
1628937389.55,fixation,1,36,,,PracticeSession
1628937391.05,stimulus,1,37,,,PracticeSession
1628937391.55,fixation,1,37,,,PracticeSession
1628937393.05,stimulus,1,38,,,PracticeSession
1628937393.55,fixation,1,38,,,PracticeSession
1628937395.05,stimulus,1,39,,,PracticeSession
1628937395.55,fixation,1,39,,,PracticeSession
1628937397.05,stimulus,1,40,,,PracticeSession
1628937397.55,fixation,1,40,,,PracticeSession
