event_time_s,trial_type,session_idx,trial_idx,RT_s,ACC,session_type
1629793467.22,stimulus,1,1,,,PracticeSession
1629793467.72,fixation,1,1,,,PracticeSession
1629793469.22,stimulus,1,2,,,PracticeSession
1629793469.72,fixation,1,2,,,PracticeSession
1629793471.22,stimulus,1,3,,,PracticeSession
1629793471.72,fixation,1,3,,,PracticeSession
1629793473.22,stimulus,1,4,,,PracticeSession
1629793473.72,fixation,1,4,,,PracticeSession
1629793475.22,stimulus,1,5,,,PracticeSession
1629793475.72,fixation,1,5,,,PracticeSession
1629793477.22,stimulus,1,6,,,PracticeSession
1629793477.72,fixation,1,6,,,PracticeSession
1629793479.22,stimulus,1,7,,,PracticeSession
1629793479.72,fixation,1,7,,,PracticeSession
1629793481.22,stimulus,1,8,,,PracticeSession
1629793481.72,fixation,1,8,,,PracticeSession
1629793483.22,stimulus,1,9,,,PracticeSession
1629793483.72,fixation,1,9,,,PracticeSession
1629793485.22,stimulus,1,10,,,PracticeSession
1629793485.72,fixation,1,10,,,PracticeSession
1629793487.22,stimulus,1,11,,,PracticeSession
1629793487.72,fixation,1,11,,,PracticeSession
1629793489.22,stimulus,1,12,,,PracticeSession
1629793489.72,fixation,1,12,,,PracticeSession
1629793491.22,stimulus,1,13,,,PracticeSession
1629793491.72,fixation,1,13,,,PracticeSession
1629793493.22,stimulus,1,14,,,PracticeSession
1629793493.72,fixation,1,14,,,PracticeSession
1629793495.22,stimulus,1,15,,,PracticeSession
1629793495.72,fixation,1,15,,,PracticeSession
1629793497.22,stimulus,1,16,,,PracticeSession
1629793497.72,fixation,1,16,,,PracticeSession
1629793499.22,stimulus,1,17,,,PracticeSession
1629793499.72,fixation,1,17,,,PracticeSession
1629793501.22,stimulus,1,18,,,PracticeSession
1629793501.72,fixation,1,18,,,PracticeSession
1629793503.22,stimulus,1,19,,,PracticeSession
1629793503.72,fixation,1,19,,,PracticeSession
1629793505.22,stimulus,1,20,,,PracticeSession
1629793505.72,fixation,1,20,,,PracticeSession
1629793507.22,stimulus,1,21,,,PracticeSession
1629793507.72,fixation,1,21,,,PracticeSession
1629793509.22,stimulus,1,22,,,PracticeSession
1629793509.72,fixation,1,22,,,PracticeSession
1629793511.22,stimulus,1,23,,,PracticeSession
1629793511.72,fixation,1,23,,,PracticeSession
1629793513.22,stimulus,1,24,,,PracticeSession
1629793513.72,fixation,1,24,,,PracticeSession
1629793515.22,stimulus,1,25,,,PracticeSession
1629793515.72,fixation,1,25,,,PracticeSession
1629793517.22,stimulus,1,26,,,PracticeSession
1629793517.72,fixation,1,26,,,PracticeSession
1629793519.22,stimulus,1,27,,,PracticeSession
1629793519.72,fixation,1,27,,,PracticeSession
1629793521.22,stimulus,1,28,,,PracticeSession
1629793521.72,fixation,1,28,,,PracticeSession
1629793523.22,stimulus,1,29,,,PracticeSession
1629793523.72,fixation,1,29,,,PracticeSession
1629793525.22,stimulus,1,30,,,PracticeSession
1629793525.72,fixation,1,30,,,PracticeSession
1629793527.22,stimulus,1,31,,,PracticeSession
1629793527.72,fixation,1,31,,,PracticeSession
1629793529.22,stimulus,1,32,,,PracticeSession
1629793529.72,fixation,1,32,,,PracticeSession
1629793531.22,stimulus,1,33,,,PracticeSession
1629793531.72,fixation,1,33,,,PracticeSession
1629793533.22,stimulus,1,34,,,PracticeSession
1629793533.72,fixation,1,34,,,PracticeSession
1629793535.22,stimulus,1,35,,,PracticeSession
1629793535.72,fixation,1,35,,,PracticeSession
1629793537.22,stimulus,1,36,,,PracticeSession
1629793537.72,fixation,1,36,,,PracticeSession
1629793539.22,stimulus,1,37,,,PracticeSession
1629793539.72,fixation,1,37,,,PracticeSession
1629793541.22,stimulus,1,38,,,PracticeSession
1629793541.72,fixation,1,38,,,PracticeSession
1629793543.22,stimulus,1,39,,,PracticeSession
1629793543.72,fixation,1,39,,,PracticeSession
1629793545.22,stimulus,1,40,,,PracticeSession
1629793545.72,fixation,1,40,,,PracticeSession
1629793547.22,stimulus,1,41,,,PracticeSession
1629793547.72,fixation,1,41,,,PracticeSession
1629793549.22,stimulus,1,42,,,PracticeSession
1629793549.72,fixation,1,42,,,PracticeSession
1629793551.22,stimulus,1,43,,,PracticeSession
1629793551.72,fixation,1,43,,,PracticeSession
1629793553.22,stimulus,1,44,,,PracticeSession
