event_time_s,trial_type,session_idx,trial_idx,RT_s,ACC,session_type
1625193537.75,stimulus,1,1,,,PracticeSession
1625193538.25,fixation,1,1,,,PracticeSession
1625193539.75,stimulus,1,2,,,PracticeSession
1625193540.25,fixation,1,2,,,PracticeSession
1625193541.75,stimulus,1,3,,,PracticeSession
1625193542.25,fixation,1,3,,,PracticeSession
1625193543.75,stimulus,1,4,,,PracticeSession
1625193544.25,fixation,1,4,,,PracticeSession
1625193545.75,stimulus,1,5,,,PracticeSession
1625193546.25,fixation,1,5,,,PracticeSession
1625193547.75,stimulus,1,6,,,PracticeSession
1625193548.25,fixation,1,6,,,PracticeSession
1625193549.75,stimulus,1,7,,,PracticeSession
1625193550.25,fixation,1,7,,,PracticeSession
1625193551.75,stimulus,1,8,,,PracticeSession
1625193552.25,fixation,1,8,,,PracticeSession
1625193553.75,stimulus,1,9,,,PracticeSession
1625193554.25,fixation,1,9,,,PracticeSession
1625193555.75,stimulus,1,10,,,PracticeSession
1625193556.25,fixation,1,10,,,PracticeSession
1625193557.75,stimulus,1,11,,,PracticeSession
1625193558.25,fixation,1,11,,,PracticeSession
1625193559.75,stimulus,1,12,,,PracticeSession
1625193560.25,fixation,1,12,,,PracticeSession
1625193561.75,stimulus,1,13,,,PracticeSession
1625193562.25,fixation,1,13,,,PracticeSession
1625193563.75,stimulus,1,14,,,PracticeSession
1625193564.25,fixation,1,14,,,PracticeSession
1625193565.75,stimulus,1,15,,,PracticeSession
1625193566.25,fixation,1,15,,,PracticeSession
1625193567.75,stimulus,1,16,,,PracticeSession
1625193568.25,fixation,1,16,,,PracticeSession
1625193569.75,stimulus,1,17,,,PracticeSession
1625193570.25,fixation,1,17,,,PracticeSession
1625193571.75,stimulus,1,18,,,PracticeSession
1625193572.25,fixation,1,18,,,PracticeSession
1625193573.75,stimulus,1,19,,,PracticeSession
1625193574.25,fixation,1,19,,,PracticeSession
1625193575.75,stimulus,1,20,,,PracticeSession
1625193576.25,fixation,1,20,,,PracticeSession
1625193577.75,stimulus,1,21,,,PracticeSession
1625193578.25,fixation,1,21,,,PracticeSession
1625193579.75,stimulus,1,22,,,PracticeSession
1625193580.25,fixation,1,22,,,PracticeSession
1625193581.75,stimulus,1,23,,,PracticeSession
1625193582.25,fixation,1,23,,,PracticeSession
1625193583.75,stimulus,1,24,,,PracticeSession
1625193584.25,fixation,1,24,,,PracticeSession
1625193585.75,stimulus,1,25,,,PracticeSession
1625193586.25,fixation,1,25,,,PracticeSession
1625193587.75,stimulus,1,26,,,PracticeSession
1625193588.25,fixation,1,26,,,PracticeSession
1625193589.75,stimulus,1,27,,,PracticeSession
1625193590.25,fixation,1,27,,,PracticeSession
1625193591.75,stimulus,1,28,,,PracticeSession
1625193592.25,fixation,1,28,,,PracticeSession
1625193593.75,stimulus,1,29,,,PracticeSession
1625193594.25,fixation,1,29,,,PracticeSession
1625193595.75,stimulus,1,30,,,PracticeSession
1625193596.25,fixation,1,30,,,PracticeSession
1625193597.75,stimulus,1,31,,,PracticeSession
1625193598.25,fixation,1,31,,,PracticeSession
1625193599.75,stimulus,1,32,,,PracticeSession
1625193600.25,fixation,1,32,,,PracticeSession
1625193601.75,stimulus,1,33,,,PracticeSession
1625193602.25,fixation,1,33,,,PracticeSession
1625193603.75,stimulus,1,34,,,PracticeSession
1625193604.25,fixation,1,34,,,PracticeSession
1625193605.75,stimulus,1,35,,,PracticeSession
1625193606.25,fixation,1,35,,,PracticeSession
1625193607.75,stimulus,1,36,,,PracticeSession
1625193608.25,fixation,1,36,,,PracticeSession
1625193609.75,stimulus,1,37,,,PracticeSession
1625193610.25,fixation,1,37,,,PracticeSession
1625193611.75,stimulus,1,38,,,PracticeSession
1625193612.25,fixation,1,38,,,PracticeSession
1625193613.75,stimulus,1,39,,,PracticeSession
1625193614.25,fixation,1,39,,,PracticeSession
1625193615.75,stimulus,1,40,,,PracticeSession
1625193616.25,fixation,1,40,,,PracticeSession
1625193617.75,stimulus,1,41,,,PracticeSession
1625193618.25,fixation,1,41,,,PracticeSession
1625193619.75,stimulus,1,42,,,PracticeSession
1625193620.25,fixation,1,42,,,PracticeSession
1625193621.75,stimulus,1,43,,,PracticeSession
1625193622.25,fixation,1,43,,,PracticeSession
1625193623.75,stimulus,1,44,,,PracticeSession
1625193624.25,fixation,1,44,,,PracticeSession
1625193625.75,stimulus,1,45,,0.0,NoAct
1625193627.004,fixation,1,45,0.754,1.0,NoAct
1625193627.75,stimulus,1,46,,0.0,NoAct
1625193628.589,fixation,1,46,0.339,1.0,NoAct
1625193629.75,stimulus,1,47,,0.0,NoAct
1625193630.563,fixation,1,47,0.313,1.0,NoAct
1625193631.75,stimulus,1,48,,0.0,NoAct
1625193632.448,fixation,1,48,0.198,1.0,NoAct
1625193633.75,stimulus,1,49,,0.0,NoAct
1625193634.468,fixation,1,49,0.218,1.0,NoAct
1625193635.75,stimulus,1,50,,0.0,NoAct
1625193636.481,fixation,1,50,0.231,1.0,NoAct
1625193637.75,stimulus,1,51,,0.0,NoAct
1625193638.493,fixation,1,51,0.243,0.0,NoAct
1625193639.75,stimulus,1,52,,0.0,NoAct
1625193640.398,fixation,1,52,0.148,1.0,NoAct
1625193641.75,stimulus,1,53,,0.0,NoAct
1625193642.597,fixation,1,53,0.347,1.0,NoAct
1625193643.75,stimulus,1,54,,0.0,NoAct
1625193644.539,fixation,1,54,0.289,1.0,NoAct
1625193645.75,stimulus,1,55,,0.0,NoAct
1625193646.45,fixation,1,55,0.2,1.0,NoAct
1625193647.75,stimulus,1,56,,0.0,NoAct
1625193648.341,fixation,1,56,0.091,1.0,NoAct
1625193649.75,stimulus,1,57,,0.0,NoAct
1625193650.531,fixation,1,57,0.281,1.0,NoAct
1625193651.75,stimulus,1,58,,0.0,NoAct
1625193652.395,fixation,1,58,0.145,1.0,NoAct
1625193654.237,stimulus,1,59,0.487,1.0,NoAct
1625193654.25,fixation,1,59,,0.0,NoAct
1625193655.75,stimulus,1,60,,0.0,NoAct
1625193656.36,fixation,1,60,0.11,1.0,NoAct
1625193657.75,stimulus,1,61,,0.0,NoAct
1625193658.873,fixation,1,61,0.623,1.0,NoAct
1625193659.75,stimulus,1,62,,0.0,NoAct
1625193660.76,fixation,1,62,0.51,1.0,NoAct
1625193661.75,stimulus,1,63,,0.0,NoAct
1625193662.408,fixation,1,63,0.158,1.0,NoAct
1625193663.75,stimulus,1,64,,0.0,NoAct
1625193664.442,fixation,1,64,0.192,1.0,NoAct
1625193665.75,stimulus,1,65,,0.0,NoAct
1625193666.6,fixation,1,65,0.35,1.0,NoAct
1625193667.75,stimulus,1,66,,0.0,NoAct
1625193668.272,fixation,1,66,0.022,1.0,NoAct
1625193669.75,stimulus,1,67,,0.0,NoAct
1625193670.473,fixation,1,67,0.223,1.0,NoAct
1625193671.75,stimulus,1,68,,0.0,NoAct
1625193672.682,fixation,1,68,0.432,1.0,NoAct
1625193673.75,stimulus,1,69,,0.0,NoAct
1625193674.599,fixation,1,69,0.349,1.0,NoAct
1625193675.75,stimulus,1,70,,0.0,NoAct
1625193677.338,fixation,1,70,1.088,1.0,NoAct
1625193677.75,stimulus,1,71,,0.0,NoAct
1625193678.25,fixation,1,71,,0.0,NoAct
