event_time_s,trial_type,session_idx,trial_idx,RT_s,ACC,session_type
1625449848.33,stimulus,1,1,,,PracticeSession
1625449848.83,fixation,1,1,,,PracticeSession
1625449850.33,stimulus,1,2,,,PracticeSession
1625449850.83,fixation,1,2,,,PracticeSession
1625449852.33,stimulus,1,3,,,PracticeSession
1625449852.83,fixation,1,3,,,PracticeSession
1625449854.33,stimulus,1,4,,,PracticeSession
1625449854.83,fixation,1,4,,,PracticeSession
1625449856.33,stimulus,1,5,,,PracticeSession
1625449856.83,fixation,1,5,,,PracticeSession
1625449858.33,stimulus,1,6,,,PracticeSession
1625449858.83,fixation,1,6,,,PracticeSession
1625449860.33,stimulus,1,7,,,PracticeSession
1625449860.83,fixation,1,7,,,PracticeSession
1625449862.33,stimulus,1,8,,,PracticeSession
1625449862.83,fixation,1,8,,,PracticeSession
1625449864.33,stimulus,1,9,,,PracticeSession
1625449864.83,fixation,1,9,,,PracticeSession
1625449866.33,stimulus,1,10,,,PracticeSession
1625449866.83,fixation,1,10,,,PracticeSession
1625449868.33,stimulus,1,11,,,PracticeSession
1625449868.83,fixation,1,11,,,PracticeSession
1625449870.33,stimulus,1,12,,,PracticeSession
1625449870.83,fixation,1,12,,,PracticeSession
1625449872.33,stimulus,1,13,,,PracticeSession
1625449872.83,fixation,1,13,,,PracticeSession
1625449874.33,stimulus,1,14,,,PracticeSession
1625449874.83,fixation,1,14,,,PracticeSession
1625449876.33,stimulus,1,15,,,PracticeSession
1625449876.83,fixation,1,15,,,PracticeSession
1625449878.33,stimulus,1,16,,,PracticeSession
1625449878.83,fixation,1,16,,,PracticeSession
1625449880.33,stimulus,1,17,,,PracticeSession
1625449880.83,fixation,1,17,,,PracticeSession
1625449882.33,stimulus,1,18,,,PracticeSession
1625449882.83,fixation,1,18,,,PracticeSession
1625449884.33,stimulus,1,19,,,PracticeSession
1625449884.83,fixation,1,19,,,PracticeSession
1625449886.33,stimulus,1,20,,,PracticeSession
1625449886.83,fixation,1,20,,,PracticeSession
1625449888.33,stimulus,1,21,,,PracticeSession
1625449888.83,fixation,1,21,,,PracticeSession
1625449890.33,stimulus,1,22,,,PracticeSession
1625449890.83,fixation,1,22,,,PracticeSession
1625449892.33,stimulus,1,23,,,PracticeSession
1625449892.83,fixation,1,23,,,PracticeSession
1625449894.33,stimulus,1,24,,,PracticeSession
1625449894.83,fixation,1,24,,,PracticeSession
1625449896.33,stimulus,1,25,,,PracticeSession
1625449896.83,fixation,1,25,,,PracticeSession
1625449898.33,stimulus,1,26,,,PracticeSession
1625449898.83,fixation,1,26,,,PracticeSession
1625449900.33,stimulus,1,27,,,PracticeSession
1625449900.83,fixation,1,27,,,PracticeSession
1625449902.33,stimulus,1,28,,,PracticeSession
1625449902.83,fixation,1,28,,,PracticeSession
1625449904.33,stimulus,1,29,,,PracticeSession
1625449904.83,fixation,1,29,,,PracticeSession
