event_time_s,trial_type,session_idx,trial_idx,RT_s,ACC,session_type
1635111356.0,stimulus,1,1,,,PracticeSession
1635111356.5,fixation,1,1,,,PracticeSession
1635111358.0,stimulus,1,2,,,PracticeSession
1635111358.5,fixation,1,2,,,PracticeSession
1635111360.0,stimulus,1,3,,,PracticeSession
1635111360.5,fixation,1,3,,,PracticeSession
1635111362.0,stimulus,1,4,,,PracticeSession
1635111362.5,fixation,1,4,,,PracticeSession
1635111364.0,stimulus,1,5,,,PracticeSession
1635111364.5,fixation,1,5,,,PracticeSession
1635111366.0,stimulus,1,6,,,PracticeSession
1635111366.5,fixation,1,6,,,PracticeSession
1635111368.0,stimulus,1,7,,,PracticeSession
1635111368.5,fixation,1,7,,,PracticeSession
1635111370.0,stimulus,1,8,,,PracticeSession
1635111370.5,fixation,1,8,,,PracticeSession
1635111372.0,stimulus,1,9,,,PracticeSession
1635111372.5,fixation,1,9,,,PracticeSession
1635111374.0,stimulus,1,10,,,PracticeSession
1635111374.5,fixation,1,10,,,PracticeSession
1635111376.0,stimulus,1,11,,,PracticeSession
1635111376.5,fixation,1,11,,,PracticeSession
1635111378.0,stimulus,1,12,,,PracticeSession
1635111378.5,fixation,1,12,,,PracticeSession
1635111380.0,stimulus,1,13,,,PracticeSession
1635111380.5,fixation,1,13,,,PracticeSession
1635111382.0,stimulus,1,14,,,PracticeSession
1635111382.5,fixation,1,14,,,PracticeSession
1635111384.0,stimulus,1,15,,,PracticeSession
1635111384.5,fixation,1,15,,,PracticeSession
1635111386.0,stimulus,1,16,,,PracticeSession
1635111386.5,fixation,1,16,,,PracticeSession
1635111388.0,stimulus,1,17,,,PracticeSession
1635111388.5,fixation,1,17,,,PracticeSession
1635111390.0,stimulus,1,18,,,PracticeSession
1635111390.5,fixation,1,18,,,PracticeSession
1635111392.0,stimulus,1,19,,,PracticeSession
1635111392.5,fixation,1,19,,,PracticeSession
1635111394.0,stimulus,1,20,,,PracticeSession
1635111394.5,fixation,1,20,,,PracticeSession
1635111396.0,stimulus,1,21,,,PracticeSession
1635111396.5,fixation,1,21,,,PracticeSession
1635111398.0,stimulus,1,22,,,PracticeSession
1635111398.5,fixation,1,22,,,PracticeSession
1635111400.0,stimulus,1,23,,,PracticeSession
1635111400.5,fixation,1,23,,,PracticeSession
1635111402.0,stimulus,1,24,,,PracticeSession
1635111402.5,fixation,1,24,,,PracticeSession
1635111404.0,stimulus,1,25,,,PracticeSession
1635111404.5,fixation,1,25,,,PracticeSession
