event_time_s,trial_type,session_idx,trial_idx,RT_s,ACC,session_type
1630284989.78,stimulus,1,1,,,PracticeSession
1630284990.28,fixation,1,1,,,PracticeSession
1630284991.78,stimulus,1,2,,,PracticeSession
1630284992.28,fixation,1,2,,,PracticeSession
1630284993.78,stimulus,1,3,,,PracticeSession
1630284994.28,fixation,1,3,,,PracticeSession
1630284995.78,stimulus,1,4,,,PracticeSession
1630284996.28,fixation,1,4,,,PracticeSession
1630284997.78,stimulus,1,5,,,PracticeSession
1630284998.28,fixation,1,5,,,PracticeSession
1630284999.78,stimulus,1,6,,,PracticeSession
1630285000.28,fixation,1,6,,,PracticeSession
1630285001.78,stimulus,1,7,,,PracticeSession
1630285002.28,fixation,1,7,,,PracticeSession
1630285003.78,stimulus,1,8,,,PracticeSession
1630285004.28,fixation,1,8,,,PracticeSession
1630285005.78,stimulus,1,9,,,PracticeSession
1630285006.28,fixation,1,9,,,PracticeSession
1630285007.78,stimulus,1,10,,,PracticeSession
1630285008.28,fixation,1,10,,,PracticeSession
1630285009.78,stimulus,1,11,,,PracticeSession
1630285010.28,fixation,1,11,,,PracticeSession
1630285011.78,stimulus,1,12,,,PracticeSession
1630285012.28,fixation,1,12,,,PracticeSession
1630285013.78,stimulus,1,13,,,PracticeSession
1630285014.28,fixation,1,13,,,PracticeSession
1630285015.78,stimulus,1,14,,,PracticeSession
1630285016.28,fixation,1,14,,,PracticeSession
1630285017.78,stimulus,1,15,,,PracticeSession
1630285018.28,fixation,1,15,,,PracticeSession
1630285019.78,stimulus,1,16,,,PracticeSession
1630285020.28,fixation,1,16,,,PracticeSession
1630285021.78,stimulus,1,17,,,PracticeSession
1630285022.28,fixation,1,17,,,PracticeSession
1630285023.78,stimulus,1,18,,,PracticeSession
1630285024.28,fixation,1,18,,,PracticeSession
1630285025.78,stimulus,1,19,,,PracticeSession
1630285026.28,fixation,1,19,,,PracticeSession
1630285027.78,stimulus,1,20,,,PracticeSession
1630285028.28,fixation,1,20,,,PracticeSession
1630285029.78,stimulus,1,21,,,PracticeSession
1630285030.28,fixation,1,21,,,PracticeSession
1630285031.78,stimulus,1,22,,,PracticeSession
1630285032.28,fixation,1,22,,,PracticeSession
1630285033.78,stimulus,1,23,,,PracticeSession
1630285034.28,fixation,1,23,,,PracticeSession
1630285035.78,stimulus,1,24,,,PracticeSession
1630285036.28,fixation,1,24,,,PracticeSession
1630285037.78,stimulus,1,25,,,PracticeSession
1630285038.28,fixation,1,25,,,PracticeSession
1630285039.78,stimulus,1,26,,,PracticeSession
1630285040.28,fixation,1,26,,,PracticeSession
1630285041.78,stimulus,1,27,,,PracticeSession
