event_time_s,trial_type,session_idx,trial_idx,RT_s,ACC,session_type
1623718820.0,stimulus,1,1,,,PracticeSession
1623718820.5,fixation,1,1,,,PracticeSession
1623718822.0,stimulus,1,2,,,PracticeSession
1623718822.5,fixation,1,2,,,PracticeSession
1623718824.0,stimulus,1,3,,,PracticeSession
1623718824.5,fixation,1,3,,,PracticeSession
1623718826.0,stimulus,1,4,,,PracticeSession
1623718826.5,fixation,1,4,,,PracticeSession
1623718828.0,stimulus,1,5,,,PracticeSession
1623718828.5,fixation,1,5,,,PracticeSession
1623718830.0,stimulus,1,6,,,PracticeSession
1623718830.5,fixation,1,6,,,PracticeSession
1623718832.0,stimulus,1,7,,,PracticeSession
1623718832.5,fixation,1,7,,,PracticeSession
1623718834.0,stimulus,1,8,,,PracticeSession
1623718834.5,fixation,1,8,,,PracticeSession
1623718836.0,stimulus,1,9,,,PracticeSession
1623718836.5,fixation,1,9,,,PracticeSession
1623718838.0,stimulus,1,10,,,PracticeSession
1623718838.5,fixation,1,10,,,PracticeSession
1623718840.0,stimulus,1,11,,,PracticeSession
1623718840.5,fixation,1,11,,,PracticeSession
1623718842.0,stimulus,1,12,,,PracticeSession
1623718842.5,fixation,1,12,,,PracticeSession
1623718844.0,stimulus,1,13,,,PracticeSession
1623718844.5,fixation,1,13,,,PracticeSession
1623718846.0,stimulus,1,14,,,PracticeSession
1623718846.5,fixation,1,14,,,PracticeSession
1623718848.0,stimulus,1,15,,,PracticeSession
1623718848.5,fixation,1,15,,,PracticeSession
1623718850.0,stimulus,1,16,,,PracticeSession
1623718850.5,fixation,1,16,,,PracticeSession
1623718852.0,stimulus,1,17,,,PracticeSession
1623718852.5,fixation,1,17,,,PracticeSession
1623718854.0,stimulus,1,18,,,PracticeSession
1623718854.5,fixation,1,18,,,PracticeSession
1623718856.0,stimulus,1,19,,,PracticeSession
1623718856.5,fixation,1,19,,,PracticeSession
1623718858.0,stimulus,1,20,,,PracticeSession
1623718858.5,fixation,1,20,,,PracticeSession
1623718860.0,stimulus,1,21,,,PracticeSession
1623718860.5,fixation,1,21,,,PracticeSession
1623718862.0,stimulus,1,22,,,PracticeSession
1623718862.5,fixation,1,22,,,PracticeSession
1623718864.0,stimulus,1,23,,,PracticeSession
1623718864.5,fixation,1,23,,,PracticeSession
1623718866.0,stimulus,1,24,,,PracticeSession
1623718866.5,fixation,1,24,,,PracticeSession
1623718868.0,stimulus,1,25,,,PracticeSession
1623718868.5,fixation,1,25,,,PracticeSession
1623718870.0,stimulus,1,26,,,PracticeSession
1623718870.5,fixation,1,26,,,PracticeSession
1623718872.0,stimulus,1,27,,,PracticeSession
1623718872.5,fixation,1,27,,,PracticeSession
1623718874.0,stimulus,1,28,,,PracticeSession
1623718874.5,fixation,1,28,,,PracticeSession
1623718876.0,stimulus,1,29,,,PracticeSession
1623718876.5,fixation,1,29,,,PracticeSession
1623718878.0,stimulus,1,30,,,PracticeSession
1623718878.5,fixation,1,30,,,PracticeSession
1623718880.0,stimulus,1,31,,,PracticeSession
1623718880.5,fixation,1,31,,,PracticeSession
1623718882.0,stimulus,1,32,,,PracticeSession
1623718882.5,fixation,1,32,,,PracticeSession
1623718884.0,stimulus,1,33,,,PracticeSession
1623718884.5,fixation,1,33,,,PracticeSession
1623718886.0,stimulus,1,34,,,PracticeSession
1623718886.5,fixation,1,34,,,PracticeSession
1623718888.0,stimulus,1,35,,,PracticeSession
1623718888.5,fixation,1,35,,,PracticeSession
1623718890.0,stimulus,1,36,,,PracticeSession
1623718890.5,fixation,1,36,,,PracticeSession
1623718892.0,stimulus,1,37,,,PracticeSession
1623718892.5,fixation,1,37,,,PracticeSession
1623718894.0,stimulus,1,38,,,PracticeSession
1623718894.5,fixation,1,38,,,PracticeSession
1623718896.0,stimulus,1,39,,,PracticeSession
1623718896.5,fixation,1,39,,,PracticeSession
1623718898.0,stimulus,1,40,,,PracticeSession
1623718898.5,fixation,1,40,,,PracticeSession
1623718900.0,stimulus,1,41,,,PracticeSession
1623718900.5,fixation,1,41,,,PracticeSession
1623718902.0,stimulus,1,42,,,PracticeSession
1623718902.5,fixation,1,42,,,PracticeSession
1623718904.0,stimulus,1,43,,,PracticeSession
1623718904.5,fixation,1,43,,,PracticeSession
1623718906.0,stimulus,1,44,,,PracticeSession
1623718906.5,fixation,1,44,,,PracticeSession
1623718908.0,stimulus,1,45,,0.0,NoAct
1623718908.787,fixation,1,45,0.287,1.0,NoAct
1623718910.426,stimulus,1,46,0.426,1.0,NoAct
1623718910.5,fixation,1,46,,0.0,NoAct
1623718912.457,stimulus,1,47,0.457,1.0,NoAct
1623718912.5,fixation,1,47,,0.0,NoAct
1623718914.0,stimulus,1,48,,0.0,NoAct
1623718914.563,fixation,1,48,0.063,1.0,NoAct
1623718916.0,stimulus,1,49,,0.0,NoAct
1623718916.503,fixation,1,49,0.003,1.0,NoAct
1623718918.437,stimulus,1,50,0.437,1.0,NoAct
1623718918.5,fixation,1,50,,0.0,NoAct
1623718920.0,stimulus,1,51,,0.0,NoAct
1623718920.711,fixation,1,51,0.211,0.0,NoAct
1623718922.0,stimulus,1,52,,0.0,NoAct
1623718922.5,fixation,1,52,,0.0,NoAct
1623718924.402,stimulus,1,53,0.402,1.0,NoAct
1623718924.5,fixation,1,53,,0.0,NoAct
1623718926.0,stimulus,1,54,,0.0,NoAct
1623718926.646,fixation,1,54,0.146,1.0,NoAct
1623718928.0,stimulus,1,55,,0.0,NoAct
1623718928.521,fixation,1,55,0.021,1.0,NoAct
1623718930.485,stimulus,1,56,0.485,1.0,NoAct
1623718930.5,fixation,1,56,,0.0,NoAct
1623718932.478,stimulus,1,57,0.478,1.0,NoAct
1623718932.5,fixation,1,57,,0.0,NoAct
1623718934.453,stimulus,1,58,0.453,1.0,NoAct
1623718934.5,fixation,1,58,,0.0,NoAct
1623718936.0,stimulus,1,59,,0.0,NoAct
1623718936.658,fixation,1,59,0.158,1.0,NoAct
1623718938.448,stimulus,1,60,0.448,1.0,NoAct
1623718938.5,fixation,1,60,,0.0,NoAct
1623718940.0,stimulus,1,61,,0.0,NoAct
1623718940.657,fixation,1,61,0.157,1.0,NoAct
1623718942.392,stimulus,1,62,0.392,1.0,NoAct
1623718942.5,fixation,1,62,,0.0,NoAct
1623718944.379,stimulus,1,63,0.379,1.0,NoAct
1623718944.5,fixation,1,63,,0.0,NoAct
1623718946.47,stimulus,1,64,0.47,1.0,NoAct
1623718946.5,fixation,1,64,,0.0,NoAct
1623718948.404,stimulus,1,65,0.404,1.0,NoAct
1623718948.5,fixation,1,65,,0.0,NoAct
1623718950.0,stimulus,1,66,,0.0,NoAct
1623718950.5,fixation,1,66,,0.0,NoAct
1623718952.0,stimulus,1,67,,0.0,NoAct
