event_time_s,trial_type,session_idx,trial_idx,RT_s,ACC,session_type
1629130913.0,stimulus,1,1,,,PracticeSession
1629130913.5,fixation,1,1,,,PracticeSession
1629130915.0,stimulus,1,2,,,PracticeSession
1629130915.5,fixation,1,2,,,PracticeSession
1629130917.0,stimulus,1,3,,,PracticeSession
1629130917.5,fixation,1,3,,,PracticeSession
1629130919.0,stimulus,1,4,,,PracticeSession
1629130919.5,fixation,1,4,,,PracticeSession
1629130921.0,stimulus,1,5,,,PracticeSession
1629130921.5,fixation,1,5,,,PracticeSession
1629130923.0,stimulus,1,6,,,PracticeSession
1629130923.5,fixation,1,6,,,PracticeSession
1629130925.0,stimulus,1,7,,,PracticeSession
1629130925.5,fixation,1,7,,,PracticeSession
1629130927.0,stimulus,1,8,,,PracticeSession
1629130927.5,fixation,1,8,,,PracticeSession
1629130929.0,stimulus,1,9,,,PracticeSession
1629130929.5,fixation,1,9,,,PracticeSession
1629130931.0,stimulus,1,10,,,PracticeSession
1629130931.5,fixation,1,10,,,PracticeSession
1629130933.0,stimulus,1,11,,,PracticeSession
1629130933.5,fixation,1,11,,,PracticeSession
1629130935.0,stimulus,1,12,,,PracticeSession
1629130935.5,fixation,1,12,,,PracticeSession
1629130937.0,stimulus,1,13,,,PracticeSession
1629130937.5,fixation,1,13,,,PracticeSession
1629130939.0,stimulus,1,14,,,PracticeSession
1629130939.5,fixation,1,14,,,PracticeSession
1629130941.0,stimulus,1,15,,,PracticeSession
1629130941.5,fixation,1,15,,,PracticeSession
1629130943.0,stimulus,1,16,,,PracticeSession
1629130943.5,fixation,1,16,,,PracticeSession
1629130945.0,stimulus,1,17,,,PracticeSession
1629130945.5,fixation,1,17,,,PracticeSession
1629130947.0,stimulus,1,18,,,PracticeSession
1629130947.5,fixation,1,18,,,PracticeSession
1629130949.0,stimulus,1,19,,,PracticeSession
1629130949.5,fixation,1,19,,,PracticeSession
1629130951.0,stimulus,1,20,,,PracticeSession
1629130951.5,fixation,1,20,,,PracticeSession
1629130953.0,stimulus,1,21,,,PracticeSession
1629130953.5,fixation,1,21,,,PracticeSession
1629130955.0,stimulus,1,22,,,PracticeSession
1629130955.5,fixation,1,22,,,PracticeSession
1629130957.0,stimulus,1,23,,,PracticeSession
1629130957.5,fixation,1,23,,,PracticeSession
1629130959.0,stimulus,1,24,,,PracticeSession
1629130959.5,fixation,1,24,,,PracticeSession
1629130961.0,stimulus,1,25,,,PracticeSession
1629130961.5,fixation,1,25,,,PracticeSession
1629130963.0,stimulus,1,26,,,PracticeSession
1629130963.5,fixation,1,26,,,PracticeSession
1629130965.0,stimulus,1,27,,,PracticeSession
1629130965.5,fixation,1,27,,,PracticeSession
1629130967.0,stimulus,1,28,,,PracticeSession
1629130967.5,fixation,1,28,,,PracticeSession
1629130969.0,stimulus,1,29,,,PracticeSession
1629130969.5,fixation,1,29,,,PracticeSession
1629130971.0,stimulus,1,30,,,PracticeSession
1629130971.5,fixation,1,30,,,PracticeSession
1629130973.0,stimulus,1,31,,,PracticeSession
1629130973.5,fixation,1,31,,,PracticeSession
1629130975.0,stimulus,1,32,,,PracticeSession
1629130975.5,fixation,1,32,,,PracticeSession
1629130977.0,stimulus,1,33,,,PracticeSession
1629130977.5,fixation,1,33,,,PracticeSession
1629130979.0,stimulus,1,34,,,PracticeSession
1629130979.5,fixation,1,34,,,PracticeSession
1629130981.0,stimulus,1,35,,,PracticeSession
1629130981.5,fixation,1,35,,,PracticeSession
1629130983.0,stimulus,1,36,,,PracticeSession
1629130983.5,fixation,1,36,,,PracticeSession
1629130985.0,stimulus,1,37,,,PracticeSession
1629130985.5,fixation,1,37,,,PracticeSession
1629130987.0,stimulus,1,38,,,PracticeSession
1629130987.5,fixation,1,38,,,PracticeSession
1629130989.0,stimulus,1,39,,,PracticeSession
1629130989.5,fixation,1,39,,,PracticeSession
1629130991.0,stimulus,1,40,,,PracticeSession
1629130991.5,fixation,1,40,,,PracticeSession
1629130993.0,stimulus,1,41,,,PracticeSession
1629130993.5,fixation,1,41,,,PracticeSession
1629130995.0,stimulus,1,42,,,PracticeSession
1629130995.5,fixation,1,42,,,PracticeSession
1629130997.0,stimulus,1,43,,,PracticeSession
1629130997.5,fixation,1,43,,,PracticeSession
1629130999.0,stimulus,1,44,,,PracticeSession
1629130999.5,fixation,1,44,,,PracticeSession
1629131001.462,stimulus,1,45,0.462,1.0,NoAct
1629131001.5,fixation,1,45,,0.0,NoAct
1629131003.362,stimulus,1,46,0.362,1.0,NoAct
1629131003.5,fixation,1,46,,0.0,NoAct
1629131005.394,stimulus,1,47,0.394,1.0,NoAct
1629131005.5,fixation,1,47,,0.0,NoAct
1629131007.0,stimulus,1,48,,0.0,NoAct
1629131007.545,fixation,1,48,0.045,1.0,NoAct
1629131009.365,stimulus,1,49,0.365,1.0,NoAct
1629131009.5,fixation,1,49,,0.0,NoAct
1629131011.423,stimulus,1,50,0.423,1.0,NoAct
1629131011.5,fixation,1,50,,0.0,NoAct
1629131013.0,stimulus,1,51,,0.0,NoAct
1629131013.537,fixation,1,51,0.037,0.0,NoAct
