event_time_s,trial_type,session_idx,trial_idx,RT_s,ACC,session_type
1624876967.53,stimulus,1,1,,,PracticeSession
1624876968.03,fixation,1,1,,,PracticeSession
1624876969.53,stimulus,1,2,,,PracticeSession
1624876970.03,fixation,1,2,,,PracticeSession
1624876971.53,stimulus,1,3,,,PracticeSession
1624876972.03,fixation,1,3,,,PracticeSession
1624876973.53,stimulus,1,4,,,PracticeSession
1624876974.03,fixation,1,4,,,PracticeSession
1624876975.53,stimulus,1,5,,,PracticeSession
1624876976.03,fixation,1,5,,,PracticeSession
1624876977.53,stimulus,1,6,,,PracticeSession
1624876978.03,fixation,1,6,,,PracticeSession
1624876979.53,stimulus,1,7,,,PracticeSession
1624876980.03,fixation,1,7,,,PracticeSession
1624876981.53,stimulus,1,8,,,PracticeSession
1624876982.03,fixation,1,8,,,PracticeSession
1624876983.53,stimulus,1,9,,,PracticeSession
1624876984.03,fixation,1,9,,,PracticeSession
1624876985.53,stimulus,1,10,,,PracticeSession
1624876986.03,fixation,1,10,,,PracticeSession
1624876987.53,stimulus,1,11,,,PracticeSession
1624876988.03,fixation,1,11,,,PracticeSession
1624876989.53,stimulus,1,12,,,PracticeSession
1624876990.03,fixation,1,12,,,PracticeSession
1624876991.53,stimulus,1,13,,,PracticeSession
1624876992.03,fixation,1,13,,,PracticeSession
1624876993.53,stimulus,1,14,,,PracticeSession
1624876994.03,fixation,1,14,,,PracticeSession
1624876995.53,stimulus,1,15,,,PracticeSession
1624876996.03,fixation,1,15,,,PracticeSession
1624876997.53,stimulus,1,16,,,PracticeSession
1624876998.03,fixation,1,16,,,PracticeSession
1624876999.53,stimulus,1,17,,,PracticeSession
1624877000.03,fixation,1,17,,,PracticeSession
1624877001.53,stimulus,1,18,,,PracticeSession
1624877002.03,fixation,1,18,,,PracticeSession
1624877003.53,stimulus,1,19,,,PracticeSession
1624877004.03,fixation,1,19,,,PracticeSession
1624877005.53,stimulus,1,20,,,PracticeSession
1624877006.03,fixation,1,20,,,PracticeSession
1624877007.53,stimulus,1,21,,,PracticeSession
1624877008.03,fixation,1,21,,,PracticeSession
1624877009.53,stimulus,1,22,,,PracticeSession
1624877010.03,fixation,1,22,,,PracticeSession
1624877011.53,stimulus,1,23,,,PracticeSession
1624877012.03,fixation,1,23,,,PracticeSession
1624877013.53,stimulus,1,24,,,PracticeSession
1624877014.03,fixation,1,24,,,PracticeSession
1624877015.53,stimulus,1,25,,,PracticeSession
1624877016.03,fixation,1,25,,,PracticeSession
1624877017.53,stimulus,1,26,,,PracticeSession
1624877018.03,fixation,1,26,,,PracticeSession
1624877019.53,stimulus,1,27,,,PracticeSession
1624877020.03,fixation,1,27,,,PracticeSession
1624877021.53,stimulus,1,28,,,PracticeSession
1624877022.03,fixation,1,28,,,PracticeSession
1624877023.53,stimulus,1,29,,,PracticeSession
1624877024.03,fixation,1,29,,,PracticeSession
1624877025.53,stimulus,1,30,,,PracticeSession
1624877026.03,fixation,1,30,,,PracticeSession
1624877027.53,stimulus,1,31,,,PracticeSession
1624877028.03,fixation,1,31,,,PracticeSession
1624877029.53,stimulus,1,32,,,PracticeSession
1624877030.03,fixation,1,32,,,PracticeSession
1624877031.53,stimulus,1,33,,,PracticeSession
1624877032.03,fixation,1,33,,,PracticeSession
1624877033.53,stimulus,1,34,,,PracticeSession
1624877034.03,fixation,1,34,,,PracticeSession
1624877035.53,stimulus,1,35,,,PracticeSession
1624877036.03,fixation,1,35,,,PracticeSession
1624877037.53,stimulus,1,36,,,PracticeSession
1624877038.03,fixation,1,36,,,PracticeSession
1624877039.53,stimulus,1,37,,,PracticeSession
1624877040.03,fixation,1,37,,,PracticeSession
1624877041.53,stimulus,1,38,,,PracticeSession
1624877042.03,fixation,1,38,,,PracticeSession
1624877043.53,stimulus,1,39,,,PracticeSession
1624877044.03,fixation,1,39,,,PracticeSession
1624877045.53,stimulus,1,40,,,PracticeSession
1624877046.03,fixation,1,40,,,PracticeSession
1624877047.53,stimulus,1,41,,,PracticeSession
1624877048.03,fixation,1,41,,,PracticeSession
1624877049.53,stimulus,1,42,,,PracticeSession
1624877050.03,fixation,1,42,,,PracticeSession
1624877051.53,stimulus,1,43,,,PracticeSession
1624877052.03,fixation,1,43,,,PracticeSession
1624877053.53,stimulus,1,44,,,PracticeSession
1624877054.03,fixation,1,44,,,PracticeSession
1624877056.014,stimulus,1,45,0.484,1.0,NoAct
1624877056.03,fixation,1,45,,0.0,NoAct
1624877057.893,stimulus,1,46,0.363,1.0,NoAct
1624877058.03,fixation,1,46,,0.0,NoAct
1624877059.856,stimulus,1,47,0.326,1.0,NoAct
1624877060.03,fixation,1,47,,0.0,NoAct
1624877062.0249999,stimulus,1,48,0.495,1.0,NoAct
1624877062.03,fixation,1,48,,0.0,NoAct
1624877063.973,stimulus,1,49,0.443,1.0,NoAct
1624877064.03,fixation,1,49,,0.0,NoAct
1624877065.879,stimulus,1,50,0.349,1.0,NoAct
1624877066.03,fixation,1,50,,0.0,NoAct
1624877067.866,stimulus,1,51,0.336,0.0,NoAct
1624877068.03,fixation,1,51,,0.0,NoAct
1624877069.991,stimulus,1,52,0.461,1.0,NoAct
1624877070.03,fixation,1,52,,0.0,NoAct
1624877071.891,stimulus,1,53,0.361,1.0,NoAct
1624877072.03,fixation,1,53,,0.0,NoAct
1624877073.931,stimulus,1,54,0.401,1.0,NoAct
1624877074.03,fixation,1,54,,0.0,NoAct
1624877075.911,stimulus,1,55,0.381,1.0,NoAct
1624877076.03,fixation,1,55,,0.0,NoAct
1624877077.885,stimulus,1,56,0.355,1.0,NoAct
1624877078.03,fixation,1,56,,0.0,NoAct
1624877079.814,stimulus,1,57,0.284,1.0,NoAct
1624877080.03,fixation,1,57,,0.0,NoAct
1624877081.822,stimulus,1,58,0.292,1.0,NoAct
1624877082.03,fixation,1,58,,0.0,NoAct
1624877083.947,stimulus,1,59,0.417,1.0,NoAct
1624877084.03,fixation,1,59,,0.0,NoAct
1624877085.828,stimulus,1,60,0.298,1.0,NoAct
1624877086.03,fixation,1,60,,0.0,NoAct
1624877087.8209999,stimulus,1,61,0.291,1.0,NoAct
1624877088.03,fixation,1,61,,0.0,NoAct
1624877089.878,stimulus,1,62,0.348,1.0,NoAct
1624877090.03,fixation,1,62,,0.0,NoAct
1624877091.958,stimulus,1,63,0.428,1.0,NoAct
1624877092.03,fixation,1,63,,0.0,NoAct
1624877093.863,stimulus,1,64,0.333,1.0,NoAct
1624877094.03,fixation,1,64,,0.0,NoAct
1624877095.862,stimulus,1,65,0.332,1.0,NoAct
1624877096.03,fixation,1,65,,0.0,NoAct
1624877097.8569999,stimulus,1,66,0.327,1.0,NoAct
1624877098.03,fixation,1,66,,0.0,NoAct
1624877100.008,stimulus,1,67,0.478,1.0,NoAct
1624877100.03,fixation,1,67,,0.0,NoAct
1624877101.815,stimulus,1,68,0.285,1.0,NoAct
1624877102.03,fixation,1,68,,0.0,NoAct
1624877103.786,stimulus,1,69,0.256,1.0,NoAct
1624877104.03,fixation,1,69,,0.0,NoAct
1624877105.8799999,stimulus,1,70,0.35,1.0,NoAct
1624877106.03,fixation,1,70,,0.0,NoAct
1624877107.984,stimulus,1,71,0.454,1.0,NoAct
1624877108.03,fixation,1,71,,0.0,NoAct
1624877109.897,stimulus,1,72,0.367,1.0,NoAct
1624877110.03,fixation,1,72,,0.0,NoAct
1624877111.91,stimulus,1,73,0.38,1.0,NoAct
1624877112.03,fixation,1,73,,0.0,NoAct
1624877113.865,stimulus,1,74,0.335,0.0,NoAct
1624877114.03,fixation,1,74,,0.0,NoAct
1624877115.8769999,stimulus,1,75,0.347,1.0,NoAct
1624877116.03,fixation,1,75,,0.0,NoAct
1624877118.008,stimulus,1,76,0.478,1.0,NoAct
1624877118.03,fixation,1,76,,0.0,NoAct
1624877119.974,stimulus,1,77,0.444,1.0,NoAct
1624877120.03,fixation,1,77,,0.0,NoAct
1624877121.882,stimulus,1,78,0.352,1.0,NoAct
1624877122.03,fixation,1,78,,0.0,NoAct
1624877124.014,stimulus,1,79,0.484,1.0,NoAct
1624877124.03,fixation,1,79,,0.0,NoAct
1624877125.876,stimulus,1,80,0.346,1.0,NoAct
1624877126.03,fixation,1,80,,0.0,NoAct
1624877127.875,stimulus,1,81,0.345,1.0,NoAct
1624877128.03,fixation,1,81,,0.0,NoAct
1624877129.9789999,stimulus,1,82,0.449,1.0,NoAct
1624877130.03,fixation,1,82,,0.0,NoAct
1624877131.937,stimulus,1,83,0.407,1.0,NoAct
1624877132.03,fixation,1,83,,0.0,NoAct
