event_time_s,trial_type,session_idx,trial_idx,RT_s,ACC,session_type
1628539894.36,stimulus,1,1,,,PracticeSession
1628539894.86,fixation,1,1,,,PracticeSession
1628539896.36,stimulus,1,2,,,PracticeSession
1628539896.86,fixation,1,2,,,PracticeSession
1628539898.36,stimulus,1,3,,,PracticeSession
1628539898.86,fixation,1,3,,,PracticeSession
1628539900.36,stimulus,1,4,,,PracticeSession
1628539900.86,fixation,1,4,,,PracticeSession
1628539902.36,stimulus,1,5,,,PracticeSession
1628539902.86,fixation,1,5,,,PracticeSession
1628539904.36,stimulus,1,6,,,PracticeSession
1628539904.86,fixation,1,6,,,PracticeSession
1628539906.36,stimulus,1,7,,,PracticeSession
1628539906.86,fixation,1,7,,,PracticeSession
1628539908.36,stimulus,1,8,,,PracticeSession
1628539908.86,fixation,1,8,,,PracticeSession
1628539910.36,stimulus,1,9,,,PracticeSession
1628539910.86,fixation,1,9,,,PracticeSession
1628539912.36,stimulus,1,10,,,PracticeSession
1628539912.86,fixation,1,10,,,PracticeSession
1628539914.36,stimulus,1,11,,,PracticeSession
1628539914.86,fixation,1,11,,,PracticeSession
1628539916.36,stimulus,1,12,,,PracticeSession
1628539916.86,fixation,1,12,,,PracticeSession
1628539918.36,stimulus,1,13,,,PracticeSession
1628539918.86,fixation,1,13,,,PracticeSession
1628539920.36,stimulus,1,14,,,PracticeSession
1628539920.86,fixation,1,14,,,PracticeSession
1628539922.36,stimulus,1,15,,,PracticeSession
1628539922.86,fixation,1,15,,,PracticeSession
1628539924.36,stimulus,1,16,,,PracticeSession
1628539924.86,fixation,1,16,,,PracticeSession
1628539926.36,stimulus,1,17,,,PracticeSession
1628539926.86,fixation,1,17,,,PracticeSession
1628539928.36,stimulus,1,18,,,PracticeSession
1628539928.86,fixation,1,18,,,PracticeSession
1628539930.36,stimulus,1,19,,,PracticeSession
1628539930.86,fixation,1,19,,,PracticeSession
1628539932.36,stimulus,1,20,,,PracticeSession
1628539932.86,fixation,1,20,,,PracticeSession
1628539934.36,stimulus,1,21,,,PracticeSession
1628539934.86,fixation,1,21,,,PracticeSession
1628539936.36,stimulus,1,22,,,PracticeSession
1628539936.86,fixation,1,22,,,PracticeSession
1628539938.36,stimulus,1,23,,,PracticeSession
1628539938.86,fixation,1,23,,,PracticeSession
1628539940.36,stimulus,1,24,,,PracticeSession
1628539940.86,fixation,1,24,,,PracticeSession
1628539942.36,stimulus,1,25,,,PracticeSession
1628539942.86,fixation,1,25,,,PracticeSession
1628539944.36,stimulus,1,26,,,PracticeSession
1628539944.86,fixation,1,26,,,PracticeSession
1628539946.36,stimulus,1,27,,,PracticeSession
1628539946.86,fixation,1,27,,,PracticeSession
1628539948.36,stimulus,1,28,,,PracticeSession
1628539948.86,fixation,1,28,,,PracticeSession
1628539950.36,stimulus,1,29,,,PracticeSession
1628539950.86,fixation,1,29,,,PracticeSession
1628539952.36,stimulus,1,30,,,PracticeSession
1628539952.86,fixation,1,30,,,PracticeSession
1628539954.36,stimulus,1,31,,,PracticeSession
1628539954.86,fixation,1,31,,,PracticeSession
1628539956.36,stimulus,1,32,,,PracticeSession
1628539956.86,fixation,1,32,,,PracticeSession
1628539958.36,stimulus,1,33,,,PracticeSession
1628539958.86,fixation,1,33,,,PracticeSession
1628539960.36,stimulus,1,34,,,PracticeSession
1628539960.86,fixation,1,34,,,PracticeSession
1628539962.36,stimulus,1,35,,,PracticeSession
1628539962.86,fixation,1,35,,,PracticeSession
1628539964.36,stimulus,1,36,,,PracticeSession
1628539964.86,fixation,1,36,,,PracticeSession
1628539966.36,stimulus,1,37,,,PracticeSession
1628539966.86,fixation,1,37,,,PracticeSession
1628539968.36,stimulus,1,38,,,PracticeSession
1628539968.86,fixation,1,38,,,PracticeSession
1628539970.36,stimulus,1,39,,,PracticeSession
1628539970.86,fixation,1,39,,,PracticeSession
1628539972.36,stimulus,1,40,,,PracticeSession
1628539972.86,fixation,1,40,,,PracticeSession
1628539974.36,stimulus,1,41,,,PracticeSession
1628539974.86,fixation,1,41,,,PracticeSession
1628539976.36,stimulus,1,42,,,PracticeSession
1628539976.86,fixation,1,42,,,PracticeSession
1628539978.36,stimulus,1,43,,,PracticeSession
1628539978.86,fixation,1,43,,,PracticeSession
1628539980.36,stimulus,1,44,,,PracticeSession
1628539980.86,fixation,1,44,,,PracticeSession
1628539982.36,stimulus,1,45,,0.0,NoMusic
1628539983.2029998,fixation,1,45,0.343,1.0,NoMusic
1628539984.36,stimulus,1,46,,0.0,NoMusic
1628539984.998,fixation,1,46,0.138,1.0,NoMusic
1628539986.36,stimulus,1,47,,0.0,NoMusic
1628539986.9889998,fixation,1,47,0.129,1.0,NoMusic
1628539988.36,stimulus,1,48,,0.0,NoMusic
1628539988.911,fixation,1,48,0.051,1.0,NoMusic
1628539990.36,stimulus,1,49,,0.0,NoMusic
1628539990.919,fixation,1,49,0.059,1.0,NoMusic
1628539992.36,stimulus,1,50,,0.0,NoMusic
1628539992.872,fixation,1,50,0.012,1.0,NoMusic
1628539994.36,stimulus,1,51,,0.0,NoMusic
1628539995.115,fixation,1,51,0.255,0.0,NoMusic
1628539996.36,stimulus,1,52,,0.0,NoMusic
1628539997.439,fixation,1,52,0.579,1.0,NoMusic
1628539998.36,stimulus,1,53,,0.0,NoMusic
1628539999.245,fixation,1,53,0.385,1.0,NoMusic
1628540000.36,stimulus,1,54,,0.0,NoMusic
1628540001.171,fixation,1,54,0.311,1.0,NoMusic
1628540002.36,stimulus,1,55,,0.0,NoMusic
1628540003.083,fixation,1,55,0.223,1.0,NoMusic
1628540004.36,stimulus,1,56,,0.0,NoMusic
1628540005.054,fixation,1,56,0.194,1.0,NoMusic
1628540006.36,stimulus,1,57,,0.0,NoMusic
1628540007.1009998,fixation,1,57,0.241,1.0,NoMusic
1628540008.36,stimulus,1,58,,0.0,NoMusic
1628540009.064,fixation,1,58,0.204,1.0,NoMusic
1628540010.36,stimulus,1,59,,0.0,NoMusic
1628540011.146,fixation,1,59,0.286,1.0,NoMusic
1628540012.36,stimulus,1,60,,0.0,NoMusic
1628540013.079,fixation,1,60,0.219,1.0,NoMusic
1628540014.36,stimulus,1,61,,0.0,NoMusic
1628540015.388,fixation,1,61,0.528,1.0,NoMusic
1628540016.36,stimulus,1,62,,0.0,NoMusic
1628540017.204,fixation,1,62,0.344,1.0,NoMusic
1628540018.36,stimulus,1,63,,0.0,NoMusic
1628540019.1929998,fixation,1,63,0.333,1.0,NoMusic
1628540020.36,stimulus,1,64,,0.0,NoMusic
1628540021.452,fixation,1,64,0.592,1.0,NoMusic
1628540022.36,stimulus,1,65,,0.0,NoMusic
1628540023.464,fixation,1,65,0.604,1.0,NoMusic
1628540024.36,stimulus,1,66,,0.0,NoMusic
1628540025.4559999,fixation,1,66,0.596,1.0,NoMusic
1628540026.36,stimulus,1,67,,0.0,NoMusic
1628540027.089,fixation,1,67,0.229,1.0,NoMusic
1628540028.36,stimulus,1,68,,0.0,NoMusic
1628540028.929,fixation,1,68,0.069,1.0,NoMusic
1628540030.36,stimulus,1,69,,0.0,NoMusic
1628540031.03,fixation,1,69,0.17,1.0,NoMusic
1628540032.36,stimulus,1,70,,0.0,NoMusic
1628540033.0579998,fixation,1,70,0.198,1.0,NoMusic
1628540034.36,stimulus,1,71,,0.0,NoMusic
1628540035.066,fixation,1,71,0.206,1.0,NoMusic
1628540036.36,stimulus,1,72,,0.0,NoMusic
1628540037.3319998,fixation,1,72,0.472,1.0,NoMusic
1628540038.36,stimulus,1,73,,0.0,NoMusic
1628540038.9399998,fixation,1,73,0.08,1.0,NoMusic
1628540040.36,stimulus,1,74,,0.0,NoMusic
1628540041.189,fixation,1,74,0.329,0.0,NoMusic
1628540042.36,stimulus,1,75,,0.0,NoMusic
1628540043.462,fixation,1,75,0.602,1.0,NoMusic
1628540044.36,stimulus,1,76,,0.0,NoMusic
1628540045.349,fixation,1,76,0.489,1.0,NoMusic
1628540046.36,stimulus,1,77,,0.0,NoMusic
1628540047.365,fixation,1,77,0.505,1.0,NoMusic
1628540048.36,stimulus,1,78,,0.0,NoMusic
1628540049.3109999,fixation,1,78,0.451,1.0,NoMusic
1628540050.36,stimulus,1,79,,0.0,NoMusic
1628540051.162,fixation,1,79,0.302,1.0,NoMusic
1628540052.36,stimulus,1,80,,0.0,NoMusic
1628540053.5579998,fixation,1,80,0.698,1.0,NoMusic
1628540054.36,stimulus,1,81,,0.0,NoMusic
1628540055.467,fixation,1,81,0.607,1.0,NoMusic
1628540056.36,stimulus,1,82,,0.0,NoMusic
1628540057.195,fixation,1,82,0.335,1.0,NoMusic
1628540058.36,stimulus,1,83,,0.0,NoMusic
1628540059.087,fixation,1,83,0.227,1.0,NoMusic
1628540060.36,stimulus,1,84,,0.0,NoMusic
1628540060.86,fixation,1,84,,0.0,NoMusic
1628540062.452,stimulus,1,85,0.092,1.0,NoMusic
1628540063.5259998,fixation,1,85,0.666,1.0,NoMusic
1628540064.36,stimulus,1,86,,0.0,NoMusic
1628540064.9759998,fixation,1,86,0.116,1.0,NoMusic
1628540066.36,stimulus,1,87,,0.0,NoMusic
1628540067.171,fixation,1,87,0.311,1.0,NoMusic
1628540068.36,stimulus,1,88,,0.0,NoMusic
1628540069.1499999,fixation,1,88,0.29,1.0,NoMusic
1628540070.36,stimulus,1,89,,0.0,NoMusic
1628540071.0059998,fixation,1,89,0.146,1.0,NoMusic
1628540072.36,stimulus,1,90,,0.0,NoMusic
1628540072.869,fixation,1,90,0.009,1.0,NoMusic
1628540074.36,stimulus,1,91,,0.0,NoMusic
1628540074.958,fixation,1,91,0.098,1.0,NoMusic
1628540076.36,stimulus,1,92,,0.0,NoMusic
1628540077.1169999,fixation,1,92,0.257,1.0,NoMusic
1628540078.36,stimulus,1,93,,0.0,NoMusic
1628540079.1829998,fixation,1,93,0.323,0.0,NoMusic
1628540080.504,stimulus,1,94,0.144,0.0,NoMusic
1628540080.86,fixation,1,94,,0.0,NoMusic
1628540082.36,stimulus,1,95,,0.0,NoMusic
1628540083.287,fixation,1,95,0.427,1.0,NoMusic
1628540084.36,stimulus,1,96,,0.0,NoMusic
1628540085.1959999,fixation,1,96,0.336,1.0,NoMusic
1628540086.36,stimulus,1,97,,0.0,NoMusic
1628540087.3089998,fixation,1,97,0.449,1.0,NoMusic
1628540088.36,stimulus,1,98,,0.0,NoMusic
1628540090.11,fixation,1,98,1.25,1.0,NoMusic
1628540090.36,stimulus,1,99,,0.0,NoMusic
1628540091.435,fixation,1,99,0.575,1.0,NoMusic
1628540092.36,stimulus,1,100,,0.0,NoMusic
1628540093.432,fixation,1,100,0.572,1.0,NoMusic
1628540094.36,stimulus,1,101,,0.0,NoMusic
1628540095.458,fixation,1,101,0.598,1.0,NoMusic
1628540096.7719998,stimulus,1,102,0.412,1.0,NoMusic
1628540096.86,fixation,1,102,,0.0,NoMusic
1628540098.36,stimulus,1,103,,0.0,NoMusic
1628540099.092,fixation,1,103,0.232,1.0,NoMusic
1628540100.36,stimulus,1,104,,0.0,NoMusic
1628540102.3449998,fixation,1,104,1.485,1.0,NoMusic
1628540102.36,stimulus,1,105,,0.0,NoMusic
1628540103.179,fixation,1,105,0.319,1.0,NoMusic
1628540104.36,stimulus,1,106,,0.0,NoMusic
1628540105.139,fixation,1,106,0.279,0.0,NoMusic
1628540106.36,stimulus,1,107,,0.0,NoMusic
1628540107.2779999,fixation,1,107,0.418,0.0,NoMusic
1628540108.36,stimulus,1,108,,0.0,NoMusic
1628540109.2779999,fixation,1,108,0.418,1.0,NoMusic
1628540110.36,stimulus,1,109,,0.0,NoMusic
1628540111.3279998,fixation,1,109,0.468,1.0,NoMusic
1628540112.36,stimulus,1,110,,0.0,NoMusic
1628540113.192,fixation,1,110,0.332,1.0,NoMusic
1628540114.36,stimulus,1,111,,0.0,NoMusic
1628540115.385,fixation,1,111,0.525,1.0,NoMusic
1628540116.36,stimulus,1,112,,0.0,NoMusic
1628540117.087,fixation,1,112,0.227,1.0,NoMusic
1628540118.36,stimulus,1,113,,0.0,NoMusic
1628540118.883,fixation,1,113,0.023,1.0,NoMusic
1628540120.717,stimulus,1,114,0.357,1.0,NoMusic
1628540120.86,fixation,1,114,,0.0,NoMusic
1628540122.737,stimulus,1,115,0.377,1.0,NoMusic
1628540122.86,fixation,1,115,,0.0,NoMusic
1628540124.819,stimulus,1,116,0.459,1.0,NoMusic
1628540124.86,fixation,1,116,,0.0,NoMusic
1628540126.836,stimulus,1,117,0.476,1.0,NoMusic
1628540126.86,fixation,1,117,,0.0,NoMusic
1628540128.36,stimulus,1,118,,0.0,NoMusic
1628540128.905,fixation,1,118,0.045,1.0,NoMusic
1628540130.36,stimulus,1,119,,0.0,NoMusic
1628540131.0279999,fixation,1,119,0.168,1.0,NoMusic
1628540132.36,stimulus,1,120,,0.0,NoMusic
1628540133.3549998,fixation,1,120,0.495,1.0,NoMusic
1628540134.36,stimulus,1,121,,0.0,NoMusic
1628540135.1629999,fixation,1,121,0.303,1.0,NoMusic
1628540136.36,stimulus,1,122,,0.0,NoMusic
1628540137.09,fixation,1,122,0.23,1.0,NoMusic
1628540138.36,stimulus,1,123,,0.0,NoMusic
1628540138.9789999,fixation,1,123,0.119,1.0,NoMusic
1628540140.36,stimulus,1,124,,0.0,NoMusic
1628540141.093,fixation,1,124,0.233,1.0,NoMusic
1628540142.36,stimulus,1,125,,0.0,NoMusic
1628540143.0289998,fixation,1,125,0.169,1.0,NoMusic
1628540144.36,stimulus,1,126,,0.0,NoMusic
1628540144.9269998,fixation,1,126,0.067,1.0,NoMusic
1628540146.859,stimulus,1,127,0.499,1.0,NoMusic
1628540146.86,fixation,1,127,,0.0,NoMusic
1628540148.36,stimulus,1,128,,0.0,NoMusic
1628540148.8899999,fixation,1,128,0.03,1.0,NoMusic
1628540150.36,stimulus,1,129,,0.0,NoMusic
1628540151.0819998,fixation,1,129,0.222,1.0,NoMusic
1628540152.36,stimulus,1,130,,0.0,NoMusic
1628540152.984,fixation,1,130,0.124,1.0,NoMusic
1628540154.36,stimulus,1,131,,0.0,NoMusic
1628540155.004,fixation,1,131,0.144,1.0,NoMusic
1628540156.36,stimulus,1,132,,0.0,NoMusic
1628540156.919,fixation,1,132,0.059,1.0,NoMusic
1628540158.36,stimulus,1,133,,0.0,NoMusic
1628540159.109,fixation,1,133,0.249,1.0,NoMusic
1628540160.36,stimulus,1,134,,0.0,NoMusic
1628540161.1009998,fixation,1,134,0.241,1.0,NoMusic
1628540162.36,stimulus,1,135,,0.0,NoMusic
1628540163.1079998,fixation,1,135,0.248,1.0,NoMusic
1628540164.36,stimulus,1,136,,0.0,NoMusic
1628540165.172,fixation,1,136,0.312,1.0,NoMusic
1628540166.36,stimulus,1,137,,0.0,NoMusic
1628540167.09,fixation,1,137,0.23,1.0,NoMusic
1628540168.36,stimulus,1,138,,0.0,NoMusic
1628540169.1509998,fixation,1,138,0.291,1.0,NoMusic
1628540170.36,stimulus,1,139,,0.0,NoMusic
1628540171.225,fixation,1,139,0.365,1.0,NoMusic
1628540172.36,stimulus,1,140,,0.0,NoMusic
1628540173.181,fixation,1,140,0.321,1.0,NoMusic
1628540174.36,stimulus,1,141,,0.0,NoMusic
1628540175.3769999,fixation,1,141,0.517,0.0,NoMusic
1628540176.36,stimulus,1,142,,0.0,NoMusic
1628540177.231,fixation,1,142,0.371,1.0,NoMusic
1628540178.36,stimulus,1,143,,0.0,NoMusic
1628540179.1469998,fixation,1,143,0.287,1.0,NoMusic
1628540180.36,stimulus,1,144,,0.0,NoMusic
1628540181.2559998,fixation,1,144,0.396,1.0,NoMusic
1628540182.36,stimulus,1,145,,0.0,NoMusic
1628540183.2459998,fixation,1,145,0.386,0.0,NoMusic
1628540184.36,stimulus,1,146,,0.0,NoMusic
1628540185.958,fixation,1,146,1.098,1.0,NoMusic
1628540186.36,stimulus,1,147,,0.0,NoMusic
1628540187.82,fixation,1,147,0.96,0.0,NoMusic
1628540188.36,stimulus,1,148,,0.0,NoMusic
1628540189.76,fixation,1,148,0.9,1.0,NoMusic
1628540190.36,stimulus,1,149,,0.0,NoMusic
1628540191.534,fixation,1,149,0.674,1.0,NoMusic
1628540192.36,stimulus,1,150,,0.0,NoMusic
1628540193.597,fixation,1,150,0.737,0.0,NoMusic
1628540194.36,stimulus,1,151,,0.0,NoMusic
1628540195.557,fixation,1,151,0.697,0.0,NoMusic
1628540196.36,stimulus,1,152,,0.0,NoMusic
1628540197.5519998,fixation,1,152,0.692,1.0,NoMusic
1628540198.36,stimulus,1,153,,0.0,NoMusic
1628540199.382,fixation,1,153,0.522,1.0,NoMusic
1628540200.36,stimulus,1,154,,0.0,NoMusic
1628540201.6049998,fixation,1,154,0.745,1.0,NoMusic
1628540202.36,stimulus,1,155,,0.0,NoMusic
1628540202.8899999,fixation,1,155,0.03,1.0,NoMusic
1628540204.36,stimulus,1,156,,0.0,NoMusic
1628540204.9229999,fixation,1,156,0.063,1.0,NoMusic
1628540206.8409998,stimulus,1,157,0.481,1.0,NoMusic
1628540206.86,fixation,1,157,,0.0,NoMusic
1628540208.843,stimulus,1,158,0.483,1.0,NoMusic
1628540208.86,fixation,1,158,,0.0,NoMusic
1628540210.36,stimulus,1,159,,0.0,NoMusic
1628540210.916,fixation,1,159,0.056,1.0,NoMusic
1628540212.846,stimulus,1,160,0.486,1.0,NoMusic
1628540212.86,fixation,1,160,,0.0,NoMusic
1628540214.77,stimulus,1,161,0.41,1.0,NoMusic
1628540214.86,fixation,1,161,,0.0,NoMusic
1628540216.827,stimulus,1,162,0.467,1.0,NoMusic
1628540216.86,fixation,1,162,,0.0,NoMusic
1628540218.36,stimulus,1,163,,0.0,NoMusic
1628540219.044,fixation,1,163,0.184,0.0,NoMusic
1628540220.36,stimulus,1,164,,0.0,NoMusic
1628540221.379,fixation,1,164,0.519,1.0,NoMusic
1628540222.36,stimulus,1,165,,0.0,NoMusic
1628540223.5,fixation,1,165,0.64,1.0,NoMusic
1628540224.36,stimulus,1,166,,0.0,NoMusic
1628540225.142,fixation,1,166,0.282,1.0,NoMusic
1628540226.36,stimulus,1,167,,0.0,NoMusic
1628540227.0449998,fixation,1,167,0.185,1.0,NoMusic
1628540228.36,stimulus,1,168,,0.0,NoMusic
1628540228.978,fixation,1,168,0.118,1.0,NoMusic
1628540230.36,stimulus,1,169,,0.0,NoMusic
1628540231.0549998,fixation,1,169,0.195,1.0,NoMusic
1628540232.36,stimulus,1,170,,0.0,NoMusic
1628540232.906,fixation,1,170,0.046,1.0,NoMusic
1628540234.8349998,stimulus,1,171,0.475,1.0,NoMusic
1628540234.86,fixation,1,171,,0.0,NoMusic
1628540236.36,stimulus,1,172,,0.0,NoMusic
1628540236.9699998,fixation,1,172,0.11,1.0,NoMusic
1628540238.36,stimulus,1,173,,0.0,NoMusic
1628540238.9989998,fixation,1,173,0.139,1.0,NoMusic
1628540240.36,stimulus,1,174,,0.0,NoMusic
1628540240.955,fixation,1,174,0.095,1.0,NoMusic
1628540242.36,stimulus,1,175,,0.0,NoMusic
1628540243.399,fixation,1,175,0.539,0.0,NoMusic
1628540244.36,stimulus,1,176,,0.0,NoMusic
1628540245.294,fixation,1,176,0.434,1.0,NoMusic
1628540246.36,stimulus,1,177,,0.0,NoMusic
1628540246.898,fixation,1,177,0.038,1.0,NoMusic
1628540248.36,stimulus,1,178,,0.0,NoMusic
1628540248.876,fixation,1,178,0.016,1.0,NoMusic
1628540250.36,stimulus,1,179,,0.0,NoMusic
1628540250.909,fixation,1,179,0.049,1.0,NoMusic
1628540252.847,stimulus,1,180,0.487,1.0,NoMusic
1628540252.86,fixation,1,180,,0.0,NoMusic
1628540254.36,stimulus,1,181,,0.0,NoMusic
1628540254.86,fixation,1,181,,0.0,NoMusic
1628540256.36,stimulus,1,182,,0.0,NoMusic
1628540256.86,fixation,1,182,,1.0,NoMusic
1628540258.36,stimulus,1,183,,0.0,NoMusic
1628540258.905,fixation,1,183,0.045,1.0,NoMusic
1628540260.36,stimulus,1,184,,0.0,NoMusic
1628540260.9129999,fixation,1,184,0.053,1.0,NoMusic
1628540262.36,stimulus,1,185,,0.0,NoMusic
1628540262.9129999,fixation,1,185,0.053,1.0,NoMusic
1628540264.36,stimulus,1,186,,0.0,NoMusic
1628540264.911,fixation,1,186,0.051,1.0,NoMusic
1628540266.36,stimulus,1,187,,0.0,NoMusic
1628540266.985,fixation,1,187,0.125,1.0,NoMusic
1628540268.8309999,stimulus,1,188,0.471,1.0,NoMusic
1628540268.86,fixation,1,188,,0.0,NoMusic
1628540270.826,stimulus,1,189,0.466,1.0,NoMusic
1628540270.86,fixation,1,189,,0.0,NoMusic
1628540272.36,stimulus,1,190,,0.0,NoMusic
1628540272.9569998,fixation,1,190,0.097,1.0,NoMusic
1628540274.36,stimulus,1,191,,0.0,NoMusic
1628540274.941,fixation,1,191,0.081,1.0,NoMusic
1628540276.36,stimulus,1,192,,0.0,NoMusic
1628540276.86,fixation,1,192,,0.0,NoMusic
1628540278.36,stimulus,1,193,,0.0,NoMusic
1628540279.034,fixation,1,193,0.174,1.0,NoMusic
1628540280.36,stimulus,1,194,,0.0,NoMusic
1628540280.905,fixation,1,194,0.045,1.0,NoMusic
1628540282.8479998,stimulus,1,195,0.488,1.0,NoMusic
1628540282.86,fixation,1,195,,0.0,NoMusic
1628540284.84,stimulus,1,196,0.48,1.0,NoMusic
1628540284.86,fixation,1,196,,0.0,NoMusic
1628540286.36,stimulus,1,197,,0.0,NoMusic
1628540286.9559999,fixation,1,197,0.096,1.0,NoMusic
1628540288.36,stimulus,1,198,,0.0,NoMusic
1628540288.865,fixation,1,198,0.005,1.0,NoMusic
1628540290.36,stimulus,1,199,,0.0,NoMusic
1628540291.125,fixation,1,199,0.265,1.0,NoMusic
1628540292.36,stimulus,1,200,,0.0,NoMusic
1628540292.978,fixation,1,200,0.118,1.0,NoMusic
1628540294.36,stimulus,1,201,,0.0,NoMusic
1628540295.099,fixation,1,201,0.239,1.0,NoMusic
1628540296.36,stimulus,1,202,,0.0,NoMusic
1628540297.0029998,fixation,1,202,0.143,1.0,NoMusic
1628540298.36,stimulus,1,203,,0.0,NoMusic
1628540299.0319998,fixation,1,203,0.172,1.0,NoMusic
1628540300.36,stimulus,1,204,,0.0,NoMusic
